Episode,Rewards,Average Rewards,Time Taken,Variance
264,0.5999999999999999,-0.3870454545454547,228177694.31000736,8.653957882181827e-05
265,0.6599999999999999,-0.38309433962264167,229038742.89542878,8.621301437343405e-05
266,0.6399999999999999,-0.379248120300752,229899791.48222518,8.588890529684219e-05
267,0.4999999999999999,-0.3759550561797754,230760840.07078537,8.55672240035956e-05
268,0.5799999999999998,-0.3723880597014927,231621888.66085356,8.524794331701501e-05
269,0.47999999999999987,-0.36921933085501873,232482937.25382048,8.49310364645354e-05
270,0.47999999999999987,-0.3660740740740742,233343985.8547476,8.46164770702223e-05
271,0.6399999999999999,-0.36236162361623625,234205034.4602038,8.430423914745395e-05
272,0.4999999999999999,-0.35919117647058835,235066083.0678005,8.399429709176479e-05
273,0.4199999999999998,-0.35633699633699645,235927131.6772691,8.368662567384624e-05
274,0.6599999999999999,-0.3526277372262775,236788180.2879117,8.33812000327008e-05
275,0.5999999999999999,-0.3491636363636365,237649228.9008544,8.307799566894553e-05
276,0.6199999999999999,-0.3456521739130436,238510277.5161308,8.277698843826095e-05
277,0.5999999999999999,-0.3422382671480146,239371326.139673,8.247815454498203e-05
278,0.6799999999999999,-0.3385611510791368,240232374.76496738,8.218147053582742e-05
279,0.5599999999999998,-0.33534050179211483,241093423.391969,8.188691329376353e-05
280,0.6199999999999999,-0.3319285714285715,241954472.0206886,8.159446003200007e-05
281,0.6399999999999999,-0.3284697508896798,242815520.6507155,8.130408828811395e-05
282,0.4199999999999998,-0.3258156028368795,243676569.2833287,8.101577591829795e-05
283,0.6199999999999999,-0.32247349823321564,244537617.9178032,8.072950109173152e-05
284,0.5799999999999998,-0.3192957746478874,245398666.5542746,8.04452422850705e-05
285,0.7,-0.3157192982456141,246259715.19299167,8.01629782770527e-05
286,0.4199999999999998,-0.3131468531468532,247120763.83500597,7.988268814321687e-05
287,0.5999999999999999,-0.30996515679442516,247981812.48068097,7.960435125073178e-05
288,0.13999999999999957,-0.30840277777777786,248842861.13316038,7.932794725333341e-05
289,0.6199999999999999,-0.3051903114186852,249703909.78974777,7.905345608636686e-05
290,0.43999999999999984,-0.30262068965517247,250564958.44943276,7.878085796193112e-05
291,0.72,-0.29910652920962205,251426007.11559787,7.851013336412379e-05
292,0.5399999999999998,-0.29623287671232884,252287055.78960976,7.824126304438364e-05
293,0.5999999999999999,-0.29317406143344715,253148104.47076127,7.79742280169284e-05
294,0.5799999999999998,-0.29020408163265315,254009153.17094177,7.770900955428579e-05
295,0.6599999999999999,-0.28698305084745773,254870201.87518278,7.744558918291533e-05
296,0.6399999999999999,-0.2838513513513514,255731250.5812685,7.7183948678919e-05
297,0.23999999999999966,-0.28208754208754216,256592299.2991648,7.692407006383846e-05
298,0.5999999999999999,-0.2791275167785236,257453348.022058,7.666593560053698e-05
299,0.45999999999999985,-0.27665551839464897,258314396.7507297,7.640952778916396e-05
300,0.45999999999999985,-0.27420000000000017,259175445.4819808,7.615482936320007e-05
301,0.5199999999999998,-0.27156146179402013,260036494.2177173,7.590182328558146e-05
302,0.2999999999999997,-0.2696688741721856,260897542.9591843,7.565049274490073e-05
303,0.2799999999999997,-0.267854785478548,261758591.70414478,7.540082115168325e-05
304,0.5799999999999998,-0.26506578947368437,262619640.45155767,7.515279213473692e-05
305,0.47999999999999987,-0.2626229508196723,263480689.20238397,7.490638953757385e-05
306,0.5799999999999998,-0.2598692810457518,264341737.96163896,7.466159741490204e-05
307,0.6799999999999999,-0.2568078175895767,265202786.72226015,7.441840002918574e-05
308,0.5999999999999999,-0.2540259740259742,266063835.48475733,7.41767818472728e-05
309,0.5999999999999999,-0.25126213592233027,266924884.24978453,7.393672753708745e-05
310,0.4999999999999999,-0.24883870967741953,267785933.01737294,7.369822196438716e-05
311,0.5399999999999998,-0.24630225080385867,268646981.7865253,7.346125018958207e-05
312,0.19999999999999962,-0.24487179487179503,269508030.5581777,7.322579746461545e-05
313,0.3799999999999998,-0.24287539936102254,270369079.3318644,7.299184922990422e-05
314,0.4999999999999999,-0.24050955414012756,271230128.1081631,7.275939111133765e-05
315,0.7,-0.2375238095238097,272091176.88566464,7.25284089173334e-05
316,0.6399999999999999,-0.23474683544303812,272952225.66527045,7.229888863594944e-05
317,0.6799999999999999,-0.2318611987381705,273813274.44677603,7.207081643205054e-05
318,0.6199999999999999,-0.22918238993710704,274674323.22971904,7.184417864452837e-05
319,0.23999999999999966,-0.22771159874608163,275535372.01572937,7.161896178357374e-05
320,0.43999999999999984,-0.22562500000000013,276396420.8040076,7.139515252800007e-05
321,0.72,-0.22267912772585685,277257469.593244,7.11727377226169e-05
322,0.6399999999999999,-0.22000000000000014,278118518.3838015,7.095170437565224e-05
323,0.7,-0.21715170278637785,278979567.17536724,7.073203965622298e-05
324,0.2799999999999997,-0.2156172839506174,279840615.97166586,7.051373089185192e-05
325,0.5599999999999998,-0.21323076923076936,280701664.7737365,7.029676556603084e-05
326,0.35999999999999976,-0.21147239263803694,281562713.58237267,7.008113131582828e-05
