Episode,Gamma,Alpha,Epsilon,Average time,Average reward
100,0.8,0.25,0.9,372327.798471203,-1.8648000000000005
500,0.8,0.25,0.9,369379.00203801156,-0.1680800000000002
1000,0.8,0.25,0.9,369010.93953411217,0.19717999999999983
2000,0.8,0.25,0.9,368827.5951827116,0.3880299999999999
5000,0.8,0.25,0.9,368719.03807800205,0.5028879999999999
8000,0.8,0.25,0.9,368694.900020361,0.5326099999999999
9000,0.8,0.25,0.9,368694.19141604914,0.5383577777777776
10000,0.8,0.25,0.9,368694.9809791071,0.5433899999999998
100,0.8,0.25,0.95,372347.2635880635,-1.7584000000000006
500,0.8,0.25,0.95,369398.30463234714,-0.13944000000000029
1000,0.8,0.25,0.95,369030.2068708799,0.20025999999999977
2000,0.8,0.25,0.95,368846.8399257139,0.3832599999999998
5000,0.8,0.25,0.95,368738.1975116261,0.4979439999999999
8000,0.8,0.25,0.95,368713.99976129417,0.5251674999999998
9000,0.8,0.25,0.95,368713.3486561729,0.5302977777777776
10000,0.8,0.25,0.95,368714.34945240704,0.5343239999999999
100,0.8,0.25,1.0,372366.9305670408,-1.8012000000000004
500,0.8,0.25,1.0,369417.824611529,-0.18788000000000032
1000,0.8,0.25,1.0,369049.7197759533,0.17463999999999974
2000,0.8,0.25,1.0,368866.3521170247,0.3623399999999998
5000,0.8,0.25,1.0,368757.76888391486,0.47372399999999987
8000,0.8,0.25,1.0,368733.7286343375,0.5008474999999998
9000,0.8,0.25,1.0,368733.2882135883,0.5047133333333331
10000,0.8,0.25,1.0,368734.4132130829,0.5090959999999998
100,0.8,0.3,0.7,372387.2859122293,-1.4708
500,0.8,0.3,0.7,369437.9876175286,0.013159999999999741
1000,0.8,0.3,0.7,369069.81187113054,0.2837599999999999
2000,0.8,0.3,0.7,368886.3772914157,0.4155599999999999
5000,0.8,0.3,0.7,368777.76835196035,0.5051079999999998
8000,0.8,0.3,0.7,368753.7459476803,0.5264424999999999
9000,0.8,0.3,0.7,368753.17449276766,0.5305155555555554
10000,0.8,0.3,0.7,368754.0953975336,0.5347119999999999
100,0.8,0.3,0.75,372407.0483920081,-1.5614000000000008
500,0.8,0.3,0.75,369457.6030553944,-0.05188000000000031
1000,0.8,0.3,0.75,369089.4222026439,0.24937999999999977
2000,0.8,0.3,0.75,368905.9829375368,0.40487999999999985
5000,0.8,0.3,0.75,368797.30973709805,0.5007679999999999
8000,0.8,0.3,0.75,368773.1236781771,0.5229399999999998
9000,0.8,0.3,0.75,368772.5099871197,0.526982222222222
10000,0.8,0.3,0.75,368773.56032099674,0.5303419999999999
100,0.8,0.3,0.8,372426.7581469755,-1.7526000000000002
500,0.8,0.3,0.8,369477.1783621724,-0.16700000000000026
1000,0.8,0.3,0.8,369109.0264118894,0.19477999999999981
2000,0.8,0.3,0.8,368925.62593068427,0.37387999999999977
5000,0.8,0.3,0.8,368817.0362826627,0.4687919999999998
8000,0.8,0.3,0.8,368793.0535600337,0.49354749999999986
9000,0.8,0.3,0.8,368792.70263811,0.4982066666666665
10000,0.8,0.3,0.8,368793.9254263804,0.5024899999999999
100,0.8,0.3,0.85,372447.44881916424,-1.8416000000000003
500,0.8,0.3,0.85,369497.689086873,-0.15760000000000035
1000,0.8,0.3,0.85,369129.4732383046,0.21319999999999972
2000,0.8,0.3,0.85,368945.999481891,0.3960099999999998
5000,0.8,0.3,0.85,368837.269065763,0.5075879999999999
8000,0.8,0.3,0.85,368813.07943557354,0.5351949999999999
9000,0.8,0.3,0.85,368812.31054062647,0.5394244444444443
10000,0.8,0.3,0.85,368813.0382699051,0.5432359999999998
100,0.8,0.3,0.9,372466.50278024375,-1.7578000000000005
500,0.8,0.3,0.9,369516.5968660964,-0.07464000000000028
1000,0.8,0.3,0.9,369148.35673248227,0.25221999999999983
2000,0.8,0.3,0.9,368964.8717684784,0.41401999999999983
5000,0.8,0.3,0.9,368856.1291164898,0.5130559999999997
8000,0.8,0.3,0.9,368831.8512269673,0.5382099999999999
9000,0.8,0.3,0.9,368831.0727530169,0.5419111111111109
10000,0.8,0.3,0.9,368831.8851323659,0.5454139999999997
100,0.8,0.3,0.95,372485.61857188016,-1.6812000000000002
500,0.8,0.3,0.95,369535.5282553008,-0.03776000000000022
1000,0.8,0.3,0.95,369167.2473136723,0.2616999999999999
2000,0.8,0.3,0.95,368983.74886189325,0.4133199999999999
5000,0.8,0.3,0.95,368875.0342083622,0.5030879999999999
8000,0.8,0.3,0.95,368850.83048947953,0.5296924999999999
9000,0.8,0.3,0.95,368850.1264969234,0.5350155555555554
10000,0.8,0.3,0.95,368850.9508607552,0.5391219999999999
100,0.8,0.3,1.0,372504.83282902726,-1.6848000000000005
500,0.8,0.3,1.0,369554.6170686921,-0.12212000000000023
1000,0.8,0.3,1.0,369186.35216915095,0.21517999999999987
2000,0.8,0.3,1.0,369002.8803909049,0.38445999999999986
5000,0.8,0.3,1.0,368894.19358882797,0.4924919999999998
8000,0.8,0.3,1.0,368870.04319664405,0.5216924999999999
9000,0.8,0.3,1.0,368869.5151057051,0.5274888888888888
10000,0.8,0.3,1.0,368870.41698879766,0.5320979999999998
100,0.8,0.35,0.7,372524.4851252572,-1.3060000000000007
500,0.8,0.35,0.7,369574.0790528918,0.08603999999999974
1000,0.8,0.35,0.7,369205.7421502978,0.32511999999999974
2000,0.8,0.35,0.7,369022.2053038501,0.4484699999999998
5000,0.8,0.35,0.7,368913.43202489783,0.5239359999999998
8000,0.8,0.35,0.7,368889.15275949065,0.5423399999999998
9000,0.8,0.35,0.7,368888.53494576603,0.5451355555555553
10000,0.8,0.35,0.7,368889.3498826897,0.5473979999999998
100,0.8,0.35,0.75,372543.71269259474,-1.6796000000000004
500,0.8,0.35,0.75,369593.1923398476,-0.0040800000000000974
1000,0.8,0.35,0.75,369224.8762173401,0.28497999999999984
2000,0.8,0.35,0.75,369041.3453160007,0.42448999999999976
5000,0.8,0.35,0.75,368932.61569901387,0.5062439999999999
8000,0.8,0.35,0.75,368908.49835324613,0.5177924999999998
9000,0.8,0.35,0.75,368907.9835619576,0.5220755555555553
10000,0.8,0.35,0.75,368908.9979734414,0.5273179999999997
100,0.8,0.35,0.8,372563.6014286571,-1.7115999999999998
500,0.8,0.35,0.8,369612.9262297517,-0.06584000000000009
1000,0.8,0.35,0.8,369244.6222855634,0.2500999999999999
2000,0.8,0.35,0.8,369061.0944920277,0.4107599999999999
5000,0.8,0.35,0.8,368952.33651636407,0.5072679999999998
8000,0.8,0.35,0.8,368928.0914895134,0.5300974999999999
9000,0.8,0.35,0.8,368927.57976554113,0.5343533333333331
10000,0.8,0.35,0.8,368928.4348405298,0.5376959999999997
100,0.8,0.35,0.85,372583.0762829652,-1.4872000000000007
500,0.8,0.35,0.85,369632.2166755521,0.023199999999999762
1000,0.8,0.35,0.85,369263.84085022024,0.2858399999999998
2000,0.8,0.35,0.85,369080.30242506485,0.4173599999999998
5000,0.8,0.35,0.85,368971.59113792574,0.4877959999999999
8000,0.8,0.35,0.85,368947.52680901584,0.5080774999999997
9000,0.8,0.35,0.85,368947.07763790723,0.5120288888888888
10000,0.8,0.35,0.85,368948.211984727,0.5082659999999998
100,0.8,0.35,0.9,372603.3971925237,-1.6973999999999998
500,0.8,0.35,0.9,369652.41080168774,-0.030360000000000126
1000,0.8,0.35,0.9,369284.08041551564,0.2595799999999998
2000,0.8,0.35,0.9,369100.60990161187,0.40901999999999983
5000,0.8,0.35,0.9,368991.93496196787,0.49716799999999983
8000,0.8,0.35,0.9,368967.84320369223,0.5200449999999999
9000,0.8,0.35,0.9,368967.27234791056,0.5250488888888888
10000,0.8,0.35,0.9,368968.23444989615,0.5290179999999999
100,0.8,0.35,0.95,372623.33788055537,-1.7471999999999996
500,0.8,0.35,0.95,369672.17115331144,-0.042520000000000155
1000,0.8,0.35,0.95,369303.7630421367,0.2509199999999998
2000,0.8,0.35,0.95,369120.21945026075,0.4042499999999999
5000,0.8,0.35,0.95,369012.6827292437,0.5015159999999999
8000,0.8,0.35,0.95,368989.7183214128,0.5244374999999999
9000,0.8,0.35,0.95,368990.48562509345,0.5280777777777776
10000,0.8,0.35,0.95,368992.2062932103,0.5313739999999999
100,0.8,0.35,1.0,372647.63583081873,-1.896200000000001
500,0.8,0.35,1.0,369696.2870917255,-0.10152000000000026
1000,0.8,0.35,1.0,369327.8727328725,0.2261199999999998
2000,0.8,0.35,1.0,369144.3358036761,0.39275999999999983
5000,0.8,0.35,1.0,369035.6474522253,0.4945919999999998
8000,0.8,0.35,1.0,369011.9427780612,0.5204574999999999
9000,0.8,0.35,1.0,369011.79964300385,0.5252733333333331
10000,0.8,0.35,1.0,369013.22343215026,0.5292039999999998
100,0.85,0.1,0.7,372668.93730698654,-2.083
500,0.85,0.1,0.7,369717.54857919435,-0.48832000000000036
1000,0.85,0.1,0.7,369349.3052637961,0.04311999999999975
2000,0.85,0.1,0.7,369165.90592586517,0.3121499999999998
5000,0.85,0.1,0.7,369057.26649779367,0.4741239999999998
8000,0.85,0.1,0.7,369033.11504259123,0.5135824999999997
9000,0.85,0.1,0.7,369032.5050939021,0.5203666666666665
10000,0.85,0.1,0.7,369033.4182406626,0.5265699999999998
100,0.85,0.1,0.75,372689.0889103701,-2.0676
500,0.85,0.1,0.75,369737.55850862677,-0.6088800000000001
1000,0.85,0.1,0.75,369369.4276748462,-0.05104000000000019
2000,0.85,0.1,0.75,369186.22348514525,0.24747999999999984
5000,0.85,0.1,0.75,369077.76756935637,0.4265359999999998
8000,0.85,0.1,0.75,369053.9384330984,0.4737499999999998
9000,0.85,0.1,0.75,369053.86907499004,0.4826866666666665
10000,0.85,0.1,0.75,369055.2031879018,0.4893919999999998
100,0.85,0.1,0.8,372711.2376151276,-2.225600000000001
500,0.85,0.1,0.8,369759.5411829626,-0.5774800000000004
1000,0.85,0.1,0.8,369391.28774803877,0.0018799999999996543
2000,0.85,0.1,0.8,369207.8908674359,0.28989999999999977
5000,0.85,0.1,0.8,369099.2806002055,0.4625039999999998
8000,0.85,0.1,0.8,369075.1737777955,0.5052399999999998
9000,0.85,0.1,0.8,369074.61363333795,0.5122799999999998
10000,0.85,0.1,0.8,369075.58607157436,0.5186799999999998
100,0.85,0.1,0.85,372731.69897787017,-2.2234000000000003
500,0.85,0.1,0.85,369779.8192481337,-0.4593600000000003
1000,0.85,0.1,0.85,369411.5494681166,0.05003999999999974
2000,0.85,0.1,0.85,369228.1432546731,0.31048999999999977
5000,0.85,0.1,0.85,369119.5434113423,0.46459599999999984
8000,0.85,0.1,0.85,369095.5651776914,0.5009274999999997
9000,0.85,0.1,0.85,369095.4015808115,0.5083199999999999
10000,0.85,0.1,0.85,369096.6085828789,0.5140379999999999
100,0.85,0.1,0.9,372753.1053558296,-2.3398
500,0.85,0.1,0.9,369801.09821539087,-0.6999200000000004
1000,0.85,0.1,0.9,369432.84131863655,-0.06694000000000022
2000,0.85,0.1,0.9,369249.46763730503,0.24846999999999983
5000,0.85,0.1,0.9,369140.9291455762,0.4383279999999999
8000,0.85,0.1,0.9,369116.95839286275,0.4842774999999998
9000,0.85,0.1,0.9,369116.58552600007,0.49340888888888873
10000,0.85,0.1,0.9,369117.72694009315,0.5008199999999999
100,0.85,0.1,0.95,372774.3151555633,-2.0927999999999995
500,0.85,0.1,0.95,369822.0915011697,-0.4585600000000001
1000,0.85,0.1,0.95,369453.74559144775,0.054619999999999835
2000,0.85,0.1,0.95,369270.3100185964,0.3161499999999999
5000,0.85,0.1,0.95,369161.657669379,0.47238399999999986
8000,0.85,0.1,0.95,369137.52852215734,0.5113824999999999
9000,0.85,0.1,0.95,369136.9456659827,0.518071111111111
10000,0.85,0.1,0.95,369137.9965126371,0.524064
100,0.85,0.1,1.0,372794.810178725,-2.150000000000001
500,0.85,0.1,1.0,369842.422785803,-0.6041200000000003
1000,0.85,0.1,1.0,369474.08332896105,-0.01340000000000026
2000,0.85,0.1,1.0,369290.6468546523,0.2785699999999998
5000,0.85,0.1,1.0,369182.0130263215,0.4547999999999998
8000,0.85,0.1,1.0,369157.95613941154,0.4985174999999999
9000,0.85,0.1,1.0,369157.44863867,0.5054977777777776
10000,0.85,0.1,1.0,369158.45275195054,0.5121219999999999
100,0.85,0.15,0.7,372815.3971887397,-1.8468000000000009
500,0.85,0.15,0.7,369862.8015475485,-0.27780000000000044
1000,0.85,0.15,0.7,369494.3386157524,0.12283999999999971
2000,0.85,0.15,0.7,369310.8477142184,0.3246099999999998
5000,0.85,0.15,0.7,369202.2680272938,0.4488279999999998
8000,0.85,0.15,0.7,369178.36580217886,0.4794849999999998
9000,0.85,0.15,0.7,369178.11860943085,0.485231111111111
10000,0.85,0.15,0.7,369179.4456704823,0.4897199999999999
100,0.85,0.15,0.75,372836.8247885538,-1.9914
500,0.85,0.15,0.75,369884.0762759946,-0.28168000000000043
1000,0.85,0.15,0.75,369515.5839825927,0.1438199999999997
2000,0.85,0.15,0.75,369332.0277175234,0.3564399999999998
5000,0.85,0.15,0.75,369223.3064049729,0.48479199999999983
8000,0.85,0.15,0.75,369199.3078769418,0.5170275
9000,0.85,0.15,0.75,369198.71847191156,0.5227822222222221
10000,0.85,0.15,0.75,369199.72653611534,0.5276739999999999
100,0.85,0.15,0.8,372857.13350861386,-2.106
500,0.85,0.15,0.8,369904.23471830395,-0.41844000000000026
1000,0.85,0.15,0.8,369535.7612599454,0.06525999999999982
2000,0.85,0.15,0.8,369352.24809983646,0.3123599999999998
5000,0.85,0.15,0.8,369243.5891885342,0.45965999999999985
8000,0.85,0.15,0.8,369219.53792076604,0.4971449999999999
9000,0.85,0.15,0.8,369219.0755606206,0.5036199999999997
10000,0.85,0.15,0.8,369220.1625660442,0.5088759999999999
100,0.85,0.15,0.85,372877.78729121084,-2.0191999999999997
500,0.85,0.15,0.85,369924.6962267304,-0.39948000000000033
1000,0.85,0.15,0.85,369556.1877190348,0.07023999999999977
2000,0.85,0.15,0.85,369372.6660010584,0.30503999999999987
5000,0.85,0.15,0.85,369264.0436614933,0.44763199999999986
8000,0.85,0.15,0.85,369240.07955249754,0.48072249999999983
9000,0.85,0.15,0.85,369239.7771898145,0.48749333333333317
10000,0.85,0.15,0.85,369241.1963209545,0.49250599999999983
100,0.85,0.15,0.9,372899.20921745826,-1.926400000000001
500,0.85,0.15,0.9,369945.9291913543,-0.2981600000000004
1000,0.85,0.15,0.9,369577.3500260993,0.13605999999999976
2000,0.85,0.15,0.9,369393.7408616303,0.35176999999999975
5000,0.85,0.15,0.9,369285.012447581,0.4808999999999998
8000,0.85,0.15,0.9,369261.0050526878,0.5125024999999999
9000,0.85,0.15,0.9,369260.52269406733,0.518891111111111
10000,0.85,0.15,0.9,369261.4703945579,0.5239679999999999
100,0.85,0.15,0.95,372919.4525843592,-1.9485999999999999
500,0.85,0.15,0.95,369966.0162420501,-0.4208800000000002
1000,0.85,0.15,0.95,369597.4373337965,0.07373999999999978
2000,0.85,0.15,0.95,369413.8347378597,0.3191099999999998
5000,0.85,0.15,0.95,369305.09194110567,0.4653079999999999
8000,0.85,0.15,0.95,369280.9550675591,0.5028499999999998
9000,0.85,0.15,0.95,369280.4065811729,0.5096444444444442
10000,0.85,0.15,0.95,369281.389742527,0.5151119999999998
100,0.85,0.15,1.0,372939.58739455073,-2.0500000000000007
500,0.85,0.15,1.0,369986.006424701,-0.3452400000000005
1000,0.85,0.15,1.0,369617.41830721265,0.10191999999999968
2000,0.85,0.15,1.0,369433.8386894233,0.3279999999999998
5000,0.85,0.15,1.0,369325.1797198509,0.4631039999999999
8000,0.85,0.15,1.0,369301.15456798783,0.4964174999999998
9000,0.85,0.15,1.0,369300.7974783854,0.5017755555555554
10000,0.85,0.15,1.0,369301.9716136019,0.5069919999999998
100,0.85,0.2,0.7,372960.45895152085,-1.745600000000001
500,0.85,0.2,0.7,370006.6483707981,-0.0764800000000003
1000,0.85,0.2,0.7,369637.9315734652,0.2456599999999998
2000,0.85,0.2,0.7,369454.2203428284,0.40692999999999985
5000,0.85,0.2,0.7,369345.36828690546,0.5069759999999999
8000,0.85,0.2,0.7,369321.09884087136,0.5316375
9000,0.85,0.2,0.7,369320.4080643324,0.5350555555555554
10000,0.85,0.2,0.7,369321.2503126945,0.5387499999999998
100,0.85,0.2,0.75,372979.7963533835,-1.7024000000000004
500,0.85,0.2,0.75,370025.84600867605,-0.0693600000000003
1000,0.85,0.2,0.75,369657.1188763689,0.24791999999999978
2000,0.85,0.2,0.75,369473.4097579355,0.4069499999999998
5000,0.85,0.2,0.75,369364.5604229868,0.5075359999999999
8000,0.85,0.2,0.75,369340.2933738656,0.5315149999999998
9000,0.85,0.2,0.75,369339.6021402359,0.5363955555555553
10000,0.85,0.2,0.75,369340.4934338406,0.5404039999999998
100,0.85,0.2,0.8,372999.2641448446,-1.7220000000000004
500,0.85,0.2,0.8,370045.200484081,-0.14676000000000022
1000,0.85,0.2,0.8,369676.53456176585,0.2166399999999998
2000,0.85,0.2,0.8,369492.81530245475,0.39941999999999983
5000,0.85,0.2,0.8,369383.92497274233,0.5099239999999998
8000,0.85,0.2,0.8,369359.6942540472,0.5362549999999999
9000,0.85,0.2,0.8,369358.92584819254,0.5415533333333332
10000,0.85,0.2,0.8,369359.66805303225,0.5458099999999999
100,0.85,0.2,0.85,373018.5265451175,-1.7286000000000004
500,0.85,0.2,0.85,370064.2602936509,-0.11832000000000027
1000,0.85,0.2,0.85,369695.5066199872,0.22899999999999984
2000,0.85,0.2,0.85,369511.77098534314,0.40226999999999985
5000,0.85,0.2,0.85,369402.88448411046,0.5088039999999999
8000,0.85,0.2,0.85,369378.56319620134,0.5344324999999999
9000,0.85,0.2,0.85,369377.81290572643,0.5394044444444441
10000,0.85,0.2,0.85,369378.5979906823,0.5435439999999998
100,0.85,0.2,0.9,373037.6699283532,-1.9234000000000002
500,0.85,0.2,0.9,370083.2746496112,-0.20072000000000026
1000,0.85,0.2,0.9,369714.5211688273,0.1826399999999998
2000,0.85,0.2,0.9,369530.8078262239,0.3813499999999999
5000,0.85,0.2,0.9,369422.1320489913,0.49599999999999983
8000,0.85,0.2,0.9,369398.54283907724,0.5265475
9000,0.85,0.2,0.9,369398.00372784847,0.5321599999999999
10000,0.85,0.2,0.9,369398.8753511066,0.5358859999999999
100,0.85,0.2,0.95,373058.16596684756,-1.8382000000000003
500,0.85,0.2,0.95,370103.6040955875,-0.26096000000000025
1000,0.85,0.2,0.95,369734.85657398077,0.13493999999999978
2000,0.85,0.2,0.95,369551.1883783686,0.3361899999999998
5000,0.85,0.2,0.95,369442.4496577721,0.4684599999999999
8000,0.85,0.2,0.95,369418.3802038709,0.5008849999999998
9000,0.85,0.2,0.95,369417.9045243682,0.5061777777777776
10000,0.85,0.2,0.95,369418.97543542023,0.5108339999999998
100,0.85,0.2,1.0,373078.5842085292,-1.8446
500,0.85,0.2,1.0,370123.85794211004,-0.23560000000000025
1000,0.85,0.2,1.0,369755.0781524827,0.14895999999999976
2000,0.85,0.2,1.0,369571.37716617057,0.3545099999999999
5000,0.85,0.2,1.0,369462.58296121896,0.4711439999999999
8000,0.85,0.2,1.0,369438.4748136058,0.5012699999999999
9000,0.85,0.2,1.0,369438.00233858556,0.5060355555555553
10000,0.85,0.2,1.0,369439.10628612747,0.5110559999999997
100,0.85,0.25,0.7,373098.9195138836,-1.651200000000001
500,0.85,0.25,0.7,370143.9958079333,-0.0728000000000003
1000,0.85,0.25,0.7,369775.11917252006,0.25275999999999976
2000,0.85,0.25,0.7,369591.3156492415,0.4118499999999998
5000,0.85,0.25,0.7,369482.3928475405,0.5111039999999999
8000,0.85,0.25,0.7,369458.0653564977,0.535625
9000,0.85,0.25,0.7,369457.3009983977,0.5393444444444443
10000,0.85,0.25,0.7,369458.0568481882,0.5427039999999999
100,0.85,0.25,0.75,373117.92387328873,-1.6524000000000008
500,0.85,0.25,0.75,370162.86796558223,-0.02164000000000027
1000,0.85,0.25,0.75,369793.99427506234,0.2735399999999998
2000,0.85,0.25,0.75,369610.21483547025,0.4230599999999998
5000,0.85,0.25,0.75,369501.2924634961,0.5147639999999999
8000,0.85,0.25,0.75,369476.96418661135,0.5357324999999998
9000,0.85,0.25,0.75,369476.2234904481,0.5391488888888887
10000,0.85,0.25,0.75,369477.0076128554,0.5418619999999998
100,0.85,0.25,0.8,373137.0886399754,-1.6798000000000008
500,0.85,0.25,0.8,370181.88371445856,-0.09024000000000035
1000,0.85,0.25,0.8,369813.0163034034,0.21689999999999982
2000,0.85,0.25,0.8,369629.2794984295,0.37493999999999983
5000,0.85,0.25,0.8,369520.52360111143,0.4742159999999998
8000,0.85,0.25,0.8,369496.4766752956,0.49787999999999977
9000,0.85,0.25,0.8,369496.0665844614,0.5028088888888886
10000,0.85,0.25,0.8,369497.4887942236,0.5060479999999997
100,0.85,0.25,0.85,373158.24847227806,-1.7848000000000004
500,0.85,0.25,0.85,370202.8728232716,-0.1748000000000003
1000,0.85,0.25,0.85,369833.98145298765,0.19135999999999975
2000,0.85,0.25,0.85,369650.20475736016,0.37823999999999985
5000,0.85,0.25,0.85,369541.40043219196,0.4916199999999999
8000,0.85,0.25,0.85,369517.2337828425,0.5186474999999998
9000,0.85,0.25,0.85,369516.6122483259,0.5244933333333331
10000,0.85,0.25,0.85,369517.51290922303,0.5286899999999998
100,0.85,0.25,0.9,373178.02793351957,-1.9421999999999997
500,0.85,0.25,0.9,370222.5012138079,-0.20392000000000018
1000,0.85,0.25,0.9,369853.58413663314,0.1773199999999998
2000,0.85,0.25,0.9,369669.79085225833,0.3695799999999998
5000,0.85,0.25,0.9,369560.89393841603,0.4857999999999999
8000,0.85,0.25,0.9,369536.6534002048,0.5138999999999999
9000,0.85,0.25,0.9,369536.0222574694,0.5194755555555556
10000,0.85,0.25,0.9,369536.92383429076,0.52423
100,0.85,0.25,0.95,373197.6396716644,-1.7367999999999995
500,0.85,0.25,0.95,370241.94608605054,-0.15059999999999998
1000,0.85,0.25,0.95,369873.0031861536,0.19813999999999993
2000,0.85,0.25,0.95,369689.19316037715,0.37789999999999985
5000,0.85,0.25,0.95,369580.317118168,0.4882119999999999
8000,0.85,0.25,0.95,369556.1118767309,0.5147224999999999
9000,0.85,0.25,0.95,369555.51112920657,0.521031111111111
10000,0.85,0.25,0.95,369556.4461396265,0.5248319999999997
100,0.85,0.25,1.0,373217.36877399334,-1.8236000000000008
500,0.85,0.25,1.0,370261.5168515211,-0.08840000000000026
1000,0.85,0.25,1.0,369892.5399545154,0.24649999999999975
2000,0.85,0.25,1.0,369708.68976508937,0.4097199999999998
5000,0.85,0.25,1.0,369599.7266041216,0.5115959999999999
8000,0.85,0.25,1.0,369575.38427391,0.5355274999999999
9000,0.85,0.25,1.0,369574.6228253551,0.5408111111111109
10000,0.85,0.25,1.0,369575.38949770783,0.5447719999999997
100,0.85,0.3,0.7,373236.3887391913,-1.599800000000001
500,0.85,0.3,0.7,370280.36349685636,0.02771999999999974
1000,0.85,0.3,0.7,369911.3401113051,0.2930599999999998
2000,0.85,0.3,0.7,369727.4731698846,0.4279999999999998
5000,0.85,0.3,0.7,369618.5278371443,0.5093559999999998
8000,0.85,0.3,0.7,369594.3020910083,0.5291274999999999
9000,0.85,0.3,0.7,369593.6683645632,0.5321577777777777
10000,0.85,0.3,0.7,369594.5521105309,0.5351239999999999
100,0.85,0.3,0.75,373255.8375814916,-1.5881999999999998
500,0.85,0.3,0.75,370299.6874495174,-0.02420000000000033
1000,0.85,0.3,0.75,369930.6765600243,0.2657199999999998
2000,0.85,0.3,0.75,369746.8292052124,0.41165999999999986
5000,0.85,0.3,0.75,369637.93230857217,0.5004199999999999
8000,0.85,0.3,0.75,369613.73600119364,0.5211549999999998
9000,0.85,0.3,0.75,369613.1547340443,0.5253577777777777
10000,0.85,0.3,0.75,369614.10667822795,0.5290399999999998
100,0.85,0.3,0.8,373275.6101825778,-1.7688000000000006
500,0.85,0.3,0.8,370319.2948501697,-0.032440000000000226
1000,0.85,0.3,0.8,369950.2456225943,0.2664799999999998
2000,0.85,0.3,0.8,369766.36121692404,0.4182599999999998
5000,0.85,0.3,0.8,369657.3915188739,0.5098599999999999
8000,0.85,0.3,0.8,369633.1388281532,0.5316174999999999
9000,0.85,0.3,0.8,369632.6658075951,0.5355866666666665
10000,0.85,0.3,0.8,369634.26487025,0.5389259999999998
100,0.85,0.3,0.85,373296.19173879275,-1.6454000000000002
500,0.85,0.3,0.85,370339.70570696454,-0.030360000000000185
1000,0.85,0.3,0.85,369970.642096682,0.26501999999999987
2000,0.85,0.3,0.85,369786.7511469033,0.41834999999999983
5000,0.85,0.3,0.85,369677.7761118594,0.5106719999999998
8000,0.85,0.3,0.85,369653.4689869003,0.5321224999999998
9000,0.85,0.3,0.85,369652.7656237721,0.5358777777777777
10000,0.85,0.3,0.85,369653.58467915177,0.5387779999999999
100,0.85,0.3,0.9,373315.4238052139,-1.7270000000000008
500,0.85,0.3,0.9,370358.790838806,-0.04484000000000032
1000,0.85,0.3,0.9,369989.7093526761,0.26617999999999986
2000,0.85,0.3,0.9,369805.80618046277,0.4159999999999998
5000,0.85,0.3,0.9,369697.153616615,0.5068799999999999
8000,0.85,0.3,0.9,369673.1652516183,0.5289299999999998
9000,0.85,0.3,0.9,369672.5358828982,0.5328066666666665
10000,0.85,0.3,0.9,369673.40047186887,0.5360139999999999
100,0.85,0.3,0.95,373335.44476398756,-1.7418
500,0.85,0.3,0.95,370378.6441196475,-0.1210000000000002
1000,0.85,0.3,0.95,370009.5522134549,0.2014999999999998
2000,0.85,0.3,0.95,369825.691987282,0.3631799999999998
5000,0.85,0.3,0.95,369716.853517698,0.46634399999999987
8000,0.85,0.3,0.95,369692.81324338657,0.49173499999999987
9000,0.85,0.3,0.95,369692.44091087655,0.49590666666666655
10000,0.85,0.3,0.95,369693.6461435841,0.4987999999999998
100,0.85,0.3,1.0,373356.0998375304,-1.608800000000001
500,0.85,0.3,1.0,370399.1380405387,-0.010760000000000275
1000,0.85,0.3,1.0,370030.0064945418,0.28377999999999987
2000,0.85,0.3,1.0,369846.0730979492,0.42928999999999984
5000,0.85,0.3,1.0,369737.0565875116,0.5189319999999998
8000,0.85,0.3,1.0,369712.69368373323,0.5401149999999999
9000,0.85,0.3,1.0,369711.9148409319,0.5435444444444443
10000,0.85,0.3,1.0,369712.6646027051,0.5469419999999999
100,0.85,0.35,0.7,373375.0365148601,-1.3124000000000007
500,0.85,0.35,0.7,370417.88168916345,0.09259999999999985
1000,0.85,0.35,0.7,370048.69148821785,0.3304199999999998
2000,0.85,0.35,0.7,369864.72165514843,0.44502999999999987
5000,0.85,0.35,0.7,369755.72257152566,0.5149279999999998
8000,0.85,0.35,0.7,369731.4387497562,0.5293574999999998
9000,0.85,0.35,0.7,369730.7912669602,0.5305377777777777
10000,0.85,0.35,0.7,369731.70785113494,0.5323079999999999
100,0.85,0.35,0.75,373394.4048322184,-1.4162000000000006
500,0.85,0.35,0.75,370437.1055148755,0.04911999999999975
1000,0.85,0.35,0.75,370067.9109052676,0.3049999999999998
2000,0.85,0.35,0.75,369883.94413582317,0.4321599999999999
5000,0.85,0.35,0.75,369774.94358058576,0.5156759999999998
8000,0.85,0.35,0.75,369750.61177566287,0.5385299999999998
9000,0.85,0.35,0.75,369749.8615860288,0.5421933333333332
10000,0.85,0.35,0.75,369750.6378648794,0.5450859999999998
100,0.85,0.35,0.8,373413.4113572617,-1.2686000000000002
500,0.85,0.35,0.8,370455.96086470084,0.08143999999999978
1000,0.85,0.35,0.8,370086.75192141964,0.31763999999999987
2000,0.85,0.35,0.8,369902.78933055047,0.43536999999999987
5000,0.85,0.35,0.8,369793.811028961,0.5029479999999997
8000,0.85,0.35,0.8,369769.6042340329,0.5215499999999998
9000,0.85,0.35,0.8,369769.0384357965,0.5258844444444443
