Episode,Gamma,Alpha,Epsilon,Average time,Average reward
500,0.7,0.3,1.0,362250.99370413064,0.02787999999999988
1000,0.7,0.3,1.0,361889.93418389675,0.2918199999999998
2000,0.7,0.3,1.0,361710.0866260425,0.43358999999999986
5000,0.7,0.3,1.0,361603.5850397958,0.5157439999999999
8000,0.7,0.3,1.0,361579.8962122182,0.5374849999999999
9000,0.7,0.3,1.0,361579.0165893492,0.5429088888888887
10000,0.7,0.3,1.0,361579.5752920143,0.5460819999999997
100,0.7,0.35,0.7,365161.30847973103,-1.0436000000000005
500,0.7,0.35,0.7,362269.166863479,0.1921599999999998
1000,0.7,0.35,0.7,361908.0502542867,0.38589999999999974
2000,0.7,0.35,0.7,361728.031596309,0.4823499999999998
5000,0.7,0.35,0.7,361621.20634936745,0.5408119999999998
8000,0.7,0.35,0.7,361597.06414112216,0.5533074999999998
9000,0.7,0.35,0.7,361595.9865817754,0.5542755555555554
10000,0.7,0.35,0.7,361596.38316694467,0.5548759999999998
100,0.7,0.35,0.75,365178.213091725,-0.9282000000000007
500,0.7,0.35,0.75,362285.97563379316,0.1576399999999997
1000,0.7,0.35,0.75,361924.9342943195,0.35099999999999976
2000,0.7,0.35,0.75,361745.2846070881,0.4582999999999998
5000,0.7,0.35,0.75,361639.68050301436,0.5110119999999998
8000,0.7,0.35,0.75,361617.3191484718,0.5338974999999998
9000,0.7,0.35,0.75,361619.47822126065,0.5385155555555554
10000,0.7,0.35,0.75,361631.87141587294,0.5423179999999999
100,0.7,0.35,0.8,365219.5731656411,-1.0934000000000008
500,0.7,0.35,0.8,362327.5336182243,0.1345199999999997
1000,0.7,0.35,0.8,361966.3898142589,0.3532999999999998
2000,0.7,0.35,0.8,361787.88681501534,0.4563099999999998
5000,0.7,0.35,0.8,361684.1910861962,0.5177559999999998
8000,0.7,0.35,0.8,361664.4468879919,0.5342049999999998
9000,0.7,0.35,0.8,361665.40255580144,0.5381088888888887
10000,0.7,0.35,0.8,361666.3307862998,0.5408659999999998
100,0.7,0.35,0.85,365249.2933131396,-1.2140000000000002
500,0.7,0.35,0.85,362356.46534943517,0.11295999999999976
1000,0.7,0.35,0.85,361995.28256195097,0.3226599999999997
2000,0.7,0.35,0.85,361815.2735306804,0.4335699999999998
5000,0.7,0.35,0.85,361708.52765761956,0.5072959999999999
8000,0.7,0.35,0.85,361684.7399378408,0.5301274999999999
9000,0.7,0.35,0.85,361684.0065746337,0.5361755555555554
10000,0.7,0.35,0.85,361687.1579566604,0.5400659999999998
100,0.7,0.35,0.9,365276.51075253135,-1.5136000000000007
500,0.7,0.35,0.9,362383.48676264205,0.05711999999999983
1000,0.7,0.35,0.9,362022.28291874216,0.31187999999999977
2000,0.7,0.35,0.9,361842.25508934783,0.4370299999999998
5000,0.7,0.35,0.9,361735.70674926735,0.5153119999999998
8000,0.7,0.35,0.9,361712.4102062291,0.5353599999999998
9000,0.7,0.35,0.9,361711.44984395016,0.5399777777777777
10000,0.7,0.35,0.9,361711.85019370494,0.5429099999999999
100,0.7,0.35,0.95,365294.81148326566,-1.5386000000000004
500,0.7,0.35,0.95,362401.6526430675,0.01023999999999981
1000,0.7,0.35,0.95,362040.4431339223,0.28107999999999983
2000,0.7,0.35,0.95,361860.4172675478,0.42467999999999984
5000,0.7,0.35,0.95,361753.6164788445,0.5163039999999999
8000,0.7,0.35,0.95,361729.5202840593,0.5404874999999998
9000,0.7,0.35,0.95,361728.4023191369,0.545431111111111
10000,0.7,0.35,0.95,361728.7547904314,0.549032
100,0.7,0.35,1.0,365311.88484329096,-1.4678
500,0.7,0.35,1.0,362418.5891158595,0.02839999999999975
1000,0.7,0.35,1.0,362057.3610072466,0.2879999999999998
2000,0.7,0.35,1.0,361877.3196140298,0.4319299999999998
5000,0.7,0.35,1.0,361770.5065068559,0.5215839999999998
8000,0.7,0.35,1.0,361746.37816223915,0.5443774999999998
9000,0.7,0.35,1.0,361745.22823093453,0.5491022222222222
10000,0.7,0.35,1.0,361745.53760702064,0.5524079999999999
100,0.75,0.1,0.7,365328.8293488068,-1.7688000000000001
500,0.75,0.1,0.7,362435.4922045983,-0.11388000000000034
1000,0.75,0.1,0.7,362074.29540564056,0.23205999999999977
2000,0.75,0.1,0.7,361894.2895860323,0.40665999999999985
5000,0.75,0.1,0.7,361787.4676996195,0.5130159999999998
8000,0.75,0.1,0.7,361763.3362981032,0.5390924999999999
9000,0.75,0.1,0.7,361762.1947341954,0.5443577777777777
10000,0.75,0.1,0.7,361762.47791761934,0.5482579999999999
100,0.75,0.1,0.75,365345.8508458271,-1.8947999999999994
500,0.75,0.1,0.75,362452.3641122531,-0.0632000000000001
1000,0.75,0.1,0.75,362091.1514355766,0.2597399999999999
2000,0.75,0.1,0.75,361911.12807307683,0.4196199999999999
5000,0.75,0.1,0.75,361804.31432528695,0.5193639999999998
8000,0.75,0.1,0.75,361780.18439734646,0.5429274999999998
9000,0.75,0.1,0.75,361779.0464331442,0.547611111111111
10000,0.75,0.1,0.75,361779.34391299693,0.5509179999999998
100,0.75,0.1,0.8,365362.8839053752,-1.9140000000000001
500,0.75,0.1,0.8,362469.3214347089,-0.18596000000000026
1000,0.75,0.1,0.8,362108.1232824907,0.1801599999999998
2000,0.75,0.1,0.8,361928.12562604324,0.3670899999999998
5000,0.75,0.1,0.8,361821.57827484584,0.48276799999999986
8000,0.75,0.1,0.8,361798.13247853325,0.5139024999999998
9000,0.75,0.1,0.8,361797.1707807311,0.5197177777777777
10000,0.75,0.1,0.8,361797.7413679406,0.5248419999999999
100,0.75,0.1,0.85,365381.58794941084,-1.889800000000001
500,0.75,0.1,0.85,362487.7897642008,-0.1932000000000003
1000,0.75,0.1,0.85,362126.55727833055,0.16547999999999974
2000,0.75,0.1,0.85,361946.5707218159,0.3532099999999998
5000,0.75,0.1,0.85,361840.32722161023,0.46833199999999986
8000,0.75,0.1,0.85,361816.66025898565,0.49446249999999986
9000,0.75,0.1,0.85,361815.92870521115,0.4993799999999999
10000,0.75,0.1,0.85,361816.6900480916,0.5040439999999998
100,0.75,0.1,0.9,365400.8415833538,-1.9312000000000007
500,0.75,0.1,0.9,362506.902442568,-0.19244000000000017
1000,0.75,0.1,0.9,362145.6661535381,0.19127999999999984
2000,0.75,0.1,0.9,361965.6419175195,0.3870199999999999
5000,0.75,0.1,0.9,361858.9366567263,0.5020119999999999
8000,0.75,0.1,0.9,361834.9691060343,0.5299774999999999
9000,0.75,0.1,0.9,361833.93949413823,0.5345599999999998
10000,0.75,0.1,0.9,361834.37722221616,0.5392799999999999
100,0.75,0.1,0.95,365418.5815504964,-2.1518000000000006
500,0.75,0.1,0.95,362524.5281672479,-0.25212000000000023
1000,0.75,0.1,0.95,362163.2836923458,0.1601599999999998
2000,0.75,0.1,0.95,361983.2954054155,0.36555999999999983
5000,0.75,0.1,0.95,361876.8003557877,0.49057999999999985
8000,0.75,0.1,0.95,361852.83736007445,0.5201124999999999
9000,0.75,0.1,0.95,361851.8467175172,0.5253133333333331
10000,0.75,0.1,0.95,361852.29767912265,0.5294039999999998
100,0.75,0.1,1.0,365436.6403534028,-2.0593999999999992
500,0.75,0.1,1.0,362542.4327213826,-0.2114400000000001
1000,0.75,0.1,1.0,362181.16289664165,0.1746999999999999
2000,0.75,0.1,1.0,362001.14776323887,0.36222999999999983
5000,0.75,0.1,1.0,361894.4270556406,0.48204399999999986
8000,0.75,0.1,1.0,361870.4861730692,0.5098949999999999
9000,0.75,0.1,1.0,361869.5879387476,0.5151244444444444
10000,0.75,0.1,1.0,361870.1983488541,0.5198799999999998
100,0.75,0.15,0.7,365454.97623650916,-1.3104000000000005
500,0.75,0.15,0.7,362560.6573522702,0.06287999999999977
1000,0.75,0.15,0.7,362199.3617815239,0.3173599999999998
2000,0.75,0.15,0.7,362019.25471307116,0.44332999999999984
5000,0.75,0.15,0.7,361912.42969662393,0.5184079999999998
8000,0.75,0.15,0.7,361888.73426644685,0.5336724999999999
9000,0.75,0.15,0.7,361887.8239692971,0.5363688888888888
10000,0.75,0.15,0.7,361888.2840859904,0.5376059999999998
100,0.75,0.15,0.75,365473.06477065815,-1.6965999999999999
500,0.75,0.15,0.75,362578.5137199354,-0.04124000000000018
1000,0.75,0.15,0.75,362217.13573107624,0.26003999999999977
2000,0.75,0.15,0.75,362037.02307137736,0.41588999999999976
5000,0.75,0.15,0.75,361930.1743649826,0.5136879999999999
8000,0.75,0.15,0.75,361906.05407676497,0.5368524999999998
9000,0.75,0.15,0.75,361904.94880197715,0.5399333333333332
10000,0.75,0.15,0.75,361905.3009785142,0.5426399999999999
100,0.75,0.15,0.8,365490.16099894233,-1.734600000000001
500,0.75,0.15,0.8,362595.4881689785,-0.04112000000000023
1000,0.75,0.15,0.8,362234.1050099464,0.26071999999999984
2000,0.75,0.15,0.8,362053.9971086227,0.4147099999999998
5000,0.75,0.15,0.8,361947.15775845497,0.5086839999999998
8000,0.75,0.15,0.8,361923.46721339185,0.5334049999999999
9000,0.75,0.15,0.8,361923.1988677093,0.5394199999999999
10000,0.75,0.15,0.8,361923.7220122307,0.5427619999999999
100,0.75,0.15,0.85,365508.77452900633,-1.6008000000000009
500,0.75,0.15,0.85,362613.9431965548,0.0030799999999996997
1000,0.75,0.15,0.85,362252.52954810846,0.2858999999999998
2000,0.75,0.15,0.85,362072.39617293974,0.4305099999999999
5000,0.75,0.15,0.85,361965.522868385,0.5220479999999998
8000,0.75,0.15,0.85,361941.37797739403,0.5446049999999999
9000,0.75,0.15,0.85,361940.219123258,0.5491644444444442
10000,0.75,0.15,0.85,361940.5183515398,0.5522779999999998
100,0.75,0.15,0.9,365525.6629484041,-1.712
500,0.75,0.15,0.9,362630.7047196892,-0.05040000000000009
1000,0.75,0.15,0.9,362269.2901424767,0.25701999999999986
2000,0.75,0.15,0.9,362089.1707253812,0.41371999999999987
5000,0.75,0.15,0.9,361982.3148021369,0.5114279999999999
8000,0.75,0.15,0.9,361958.2241965614,0.5342524999999998
9000,0.75,0.15,0.9,361957.1549298953,0.5397333333333332
10000,0.75,0.15,0.9,361957.485045355,0.5430199999999998
100,0.75,0.15,0.95,365542.82548465533,-1.8046000000000006
500,0.75,0.15,0.95,362647.7194475307,-0.056720000000000256
1000,0.75,0.15,0.95,362286.27443451434,0.24375999999999984
2000,0.75,0.15,0.95,362106.1363959517,0.40027999999999986
5000,0.75,0.15,0.95,361999.30492111895,0.49539999999999984
