Episode,Gamma,Alpha,Epsilon,Average time,Average reward
100,0.8,0.25,0.9,379023.62004521594,-2.0560000000000005
500,0.8,0.25,0.9,376021.86581169564,-0.3814800000000003
1000,0.8,0.25,0.9,375647.27632053936,0.08521999999999977
2000,0.8,0.25,0.9,375460.74007421447,0.3153199999999998
5000,0.8,0.25,0.9,375350.38879774977,0.46067599999999986
8000,0.8,0.25,0.9,375326.1583074743,0.49020749999999985
9000,0.8,0.25,0.9,375326.04122639896,0.49546666666666656
10000,0.8,0.25,0.9,375327.5513291027,0.5008179999999999
100,0.8,0.25,0.95,379045.93727903254,-1.9487999999999999
500,0.8,0.25,0.95,376044.0015606585,-0.31092000000000025
1000,0.8,0.25,0.95,375669.37240125093,0.13017999999999982
2000,0.8,0.25,0.95,375482.7849022606,0.3519899999999999
5000,0.8,0.25,0.95,375372.3314242706,0.48335999999999985
8000,0.8,0.25,0.95,375347.95728913584,0.5138499999999998
9000,0.8,0.25,0.95,375347.6234932616,0.5205244444444443
10000,0.8,0.25,0.95,375348.87360353704,0.5245359999999999
100,0.8,0.25,1.0,379067.33635523694,-2.0613999999999995
500,0.8,0.25,1.0,376065.24233169586,-0.41780000000000017
1000,0.8,0.25,1.0,375690.66376595624,0.049579999999999784
2000,0.8,0.25,1.0,375504.1782143167,0.2936699999999998
5000,0.8,0.25,1.0,375393.9336134188,0.43085199999999985
8000,0.8,0.25,1.0,375369.94096386764,0.46832249999999986
9000,0.8,0.25,1.0,375370.1027561375,0.47734666666666653
10000,0.8,0.25,1.0,375371.8944687086,0.4841459999999998
100,0.8,0.3,0.7,379090.80129645613,-1.9527999999999996
500,0.8,0.3,0.7,376088.48076391534,-0.2502000000000001
1000,0.8,0.3,0.7,375713.7734762105,0.1584399999999999
2000,0.8,0.3,0.7,375527.145637337,0.35953999999999986
5000,0.8,0.3,0.7,375416.72488080367,0.47757599999999983
8000,0.8,0.3,0.7,375392.96221625834,0.5067974999999999
9000,0.8,0.3,0.7,375393.1372589973,0.5129177777777777
10000,0.8,0.3,0.7,375394.5435140385,0.5176419999999999
100,0.8,0.3,0.75,379113.553153103,-1.9258000000000004
500,0.8,0.3,0.75,376111.0632914558,-0.24044000000000032
1000,0.8,0.3,0.75,375736.3652472542,0.13351999999999975
2000,0.8,0.3,0.75,375549.80273463496,0.3252399999999998
5000,0.8,0.3,0.75,375439.5486099641,0.4564759999999998
8000,0.8,0.3,0.75,375415.45610699255,0.49403499999999984
9000,0.8,0.3,0.75,375415.37193806906,0.5012399999999999
10000,0.8,0.3,0.75,375416.97044650384,0.5070919999999999
100,0.8,0.3,0.8,379136.2293439775,-1.8072000000000008
500,0.8,0.3,0.8,376133.53858125163,-0.1621600000000003
1000,0.8,0.3,0.8,375758.7700707583,0.19655999999999973
2000,0.8,0.3,0.8,375572.1255258263,0.38824999999999976
5000,0.8,0.3,0.8,375461.6387850987,0.4938239999999999
8000,0.8,0.3,0.8,375437.2767765965,0.5206049999999999
9000,0.8,0.3,0.8,375436.9994281425,0.5258466666666665
10000,0.8,0.3,0.8,375438.38937593513,0.5301439999999998
100,0.8,0.3,0.85,379157.8182430366,-1.9324000000000003
500,0.8,0.3,0.85,376154.9739066634,-0.26204000000000033
1000,0.8,0.3,0.85,375780.2197636785,0.1596799999999997
2000,0.8,0.3,0.85,375593.5570645257,0.37257999999999974
5000,0.8,0.3,0.85,375483.03859087423,0.49593999999999977
8000,0.8,0.3,0.85,375458.6267646913,0.5248524999999997
9000,0.8,0.3,0.85,375458.2887511847,0.5305733333333333
10000,0.8,0.3,0.85,375459.4826538759,0.5356439999999999
100,0.8,0.3,0.9,379179.021411565,-1.9604000000000008
500,0.8,0.3,0.9,376176.000842701,-0.3592400000000003
1000,0.8,0.3,0.9,375801.2807315133,0.02837999999999974
2000,0.8,0.3,0.9,375614.819177497,0.23650999999999978
5000,0.8,0.3,0.9,375504.81960283965,0.36974399999999985
8000,0.8,0.3,0.9,375481.31964935,0.4378524999999998
9000,0.8,0.3,0.9,375481.822067916,0.4503999999999998
10000,0.8,0.3,0.9,375483.93841007125,0.4603619999999998
100,0.8,0.3,0.95,379204.0170060053,-1.8749999999999998
500,0.8,0.3,0.95,376200.8020560485,-0.24776000000000015
1000,0.8,0.3,0.95,375826.0033109283,0.1468199999999998
2000,0.8,0.3,0.95,375639.34672418254,0.36211999999999983
5000,0.8,0.3,0.95,375528.8676777061,0.48804799999999987
8000,0.8,0.3,0.95,375504.5216626441,0.5190799999999999
9000,0.8,0.3,0.95,375504.2358348041,0.526031111111111
10000,0.8,0.3,0.95,375505.4953221245,0.5313239999999998
100,0.8,0.3,1.0,379225.48017663794,-2.1432
500,0.8,0.3,1.0,376222.1259716168,-0.3322800000000001
1000,0.8,0.3,1.0,375847.34783542465,0.09107999999999987
2000,0.8,0.3,1.0,375660.7516181405,0.32152999999999987
5000,0.8,0.3,1.0,375550.3688099512,0.4657519999999999
8000,0.8,0.3,1.0,375526.15760659135,0.5004149999999998
9000,0.8,0.3,1.0,375526.11600577564,0.507262222222222
10000,0.8,0.3,1.0,375527.6808132773,0.5121559999999997
100,0.8,0.35,0.7,379248.0156882394,-2.0226000000000006
500,0.8,0.35,0.7,376244.4953499709,-0.33988000000000035
1000,0.8,0.35,0.7,375869.7411218508,0.04107999999999973
2000,0.8,0.35,0.7,375683.2691907605,0.27807999999999977
5000,0.8,0.35,0.7,375573.07503187883,0.4295199999999999
8000,0.8,0.35,0.7,375549.1408854692,0.4687824999999999
9000,0.8,0.35,0.7,375549.39745239296,0.47618444444444435
10000,0.8,0.35,0.7,375551.37827293697,0.4816159999999999
100,0.8,0.35,0.75,379272.1112356221,-1.7476000000000003
500,0.8,0.35,0.75,376268.3193515072,-0.16504000000000013
1000,0.8,0.35,0.75,375893.39725719916,0.19731999999999986
2000,0.8,0.35,0.75,375706.64508199523,0.3892299999999999
5000,0.8,0.35,0.75,375596.1050544814,0.4949079999999998
8000,0.8,0.35,0.75,375571.7671445472,0.5208624999999999
9000,0.8,0.35,0.75,375571.48681192583,0.5259444444444443
10000,0.8,0.35,0.75,375572.78875315824,0.5300259999999999
100,0.8,0.35,0.8,379293.505986136,-1.7862000000000007
500,0.8,0.35,0.8,376289.5649853906,-0.2102000000000003
1000,0.8,0.35,0.8,375914.6492797464,0.17513999999999974
2000,0.8,0.35,0.8,375727.9248909294,0.36780999999999975
5000,0.8,0.35,0.8,375617.43152229826,0.48158799999999985
8000,0.8,0.35,0.8,375593.154173423,0.5091274999999998
9000,0.8,0.35,0.8,375592.96680627065,0.5156133333333331
10000,0.8,0.35,0.8,375594.3543578351,0.5208839999999998
100,0.8,0.35,0.85,379315.2955902368,-1.6710000000000003
500,0.8,0.35,0.85,376311.1783869134,-0.12784000000000031
1000,0.8,0.35,0.85,375936.2210621423,0.22349999999999975
2000,0.8,0.35,0.85,375749.4425879157,0.4027499999999998
5000,0.8,0.35,0.85,375638.843695602,0.5082639999999997
8000,0.8,0.35,0.85,375614.37852329196,0.5324024999999999
9000,0.8,0.35,0.85,375613.98412548506,0.5374577777777777
10000,0.8,0.35,0.85,375615.2017593863,0.541854
100,0.8,0.35,0.9,379336.3202280467,-1.9922
500,0.8,0.35,0.9,376332.0419818298,-0.23440000000000014
1000,0.8,0.35,0.9,375957.074570874,0.1691599999999999
2000,0.8,0.35,0.9,375770.3044862649,0.36886999999999986
5000,0.8,0.35,0.9,375659.7640673492,0.4904919999999998
8000,0.8,0.35,0.9,375635.3949511641,0.5180524999999999
9000,0.8,0.35,0.9,375635.09851314925,0.5240755555555554
10000,0.8,0.35,0.9,375636.48180592735,0.5288879999999999
100,0.8,0.35,0.95,379357.8669751287,-1.8545999999999996
500,0.8,0.35,0.95,376353.3954057566,-0.12408000000000004
1000,0.8,0.35,0.95,375978.38715022325,0.2270999999999999
2000,0.8,0.35,0.95,375791.5774758198,0.40626999999999985
5000,0.8,0.35,0.95,375680.956593649,0.5121879999999999
8000,0.8,0.35,0.95,375656.4721744424,0.5378749999999999
9000,0.8,0.35,0.95,375656.0202220577,0.5420688888888888
10000,0.8,0.35,0.95,375657.2933404971,0.5452099999999999
100,0.8,0.35,1.0,379378.84576339135,-2.0389999999999997
500,0.8,0.35,1.0,376374.24918491923,-0.4116800000000001
1000,0.8,0.35,1.0,375999.319129733,0.06981999999999985
2000,0.8,0.35,1.0,375812.63715152466,0.31199999999999983
5000,0.8,0.35,1.0,375702.2219993017,0.45545599999999975
8000,0.8,0.35,1.0,375678.0652649673,0.49866499999999986
9000,0.8,0.35,1.0,375677.8246451303,0.5062533333333332
10000,0.8,0.35,1.0,375679.16410366714,0.513322
100,0.85,0.1,0.7,379400.9097790659,-2.2526
500,0.85,0.1,0.7,376396.34466473025,-0.856
1000,0.85,0.1,0.7,376021.7584492302,-0.2602800000000001
2000,0.85,0.1,0.7,375835.57512410684,0.06579999999999982
5000,0.85,0.1,0.7,375726.02721052757,0.2659679999999998
8000,0.85,0.1,0.7,375703.1758374474,0.34351249999999983
9000,0.85,0.1,0.7,375704.5036734012,0.36289777777777754
10000,0.85,0.1,0.7,375707.48928544624,0.38003599999999976
100,0.85,0.1,0.75,379430.0757164459,-2.4714
500,0.85,0.1,0.75,376425.2735606276,-0.8576000000000005
1000,0.85,0.1,0.75,376050.639940546,-0.2285600000000004
2000,0.85,0.1,0.75,375864.3677156081,0.09779999999999969
5000,0.85,0.1,0.75,375754.66232669156,0.29002799999999973
8000,0.85,0.1,0.75,375731.65065434156,0.3356674999999998
9000,0.85,0.1,0.75,375733.079118609,0.3443511111111109
10000,0.85,0.1,0.75,375736.2800540623,0.35014599999999974
100,0.85,0.1,0.8,379459.53117607045,-2.3206000000000007
500,0.85,0.1,0.8,376454.470782529,-0.8420000000000004
1000,0.85,0.1,0.8,376079.7918509005,-0.18796000000000032
2000,0.85,0.1,0.8,375893.39459394745,0.1762699999999998
5000,0.85,0.1,0.8,375783.2587208489,0.3967359999999998
8000,0.85,0.1,0.8,375759.36464137933,0.4488324999999998
9000,0.85,0.1,0.8,375759.6071916348,0.4594377777777776
10000,0.85,0.1,0.8,375761.4653333319,0.4663919999999998
100,0.85,0.1,0.85,379484.1934920536,-2.3828000000000005
500,0.85,0.1,0.85,376478.9387590091,-0.8824800000000006
1000,0.85,0.1,0.85,376104.2381287026,-0.26038000000000044
2000,0.85,0.1,0.85,375917.9502759478,0.07076999999999967
5000,0.85,0.1,0.85,375808.2715606394,0.2727639999999998
8000,0.85,0.1,0.85,375785.35230010474,0.32347499999999973
9000,0.85,0.1,0.85,375786.87348938914,0.33215777777777755
10000,0.85,0.1,0.85,375790.1797236327,0.33873599999999976
100,0.85,0.1,0.9,379514.00282225874,-2.3074000000000012
500,0.85,0.1,0.9,376508.51861629286,-0.9423200000000004
1000,0.85,0.1,0.9,376133.83740625076,-0.3004400000000003
2000,0.85,0.1,0.9,375947.582102566,0.0649799999999997
5000,0.85,0.1,0.9,375837.8383130404,0.3012159999999998
8000,0.85,0.1,0.9,375814.67279573693,0.33581749999999977
9000,0.85,0.1,0.9,375816.0449695102,0.34272666666666635
10000,0.85,0.1,0.9,375819.20856140205,0.3470139999999997
100,0.85,0.1,0.95,379543.3125253205,-2.3775999999999993
500,0.85,0.1,0.95,376537.6053935685,-0.81544
1000,0.85,0.1,0.95,376162.85713435314,-0.16458000000000014
2000,0.85,0.1,0.95,375976.4061227998,0.2048799999999999
5000,0.85,0.1,0.95,375866.16889626696,0.4271719999999998
8000,0.85,0.1,0.95,375842.0811599984,0.4817799999999999
9000,0.85,0.1,0.95,375842.0306497758,0.49190444444444426
10000,0.85,0.1,0.95,375843.53524212,0.5004499999999998
100,0.85,0.1,1.0,379566.86448169174,-2.3575999999999997
500,0.85,0.1,1.0,376560.95749083976,-0.7900800000000003
1000,0.85,0.1,1.0,376186.12641475716,-0.12978000000000026
2000,0.85,0.1,1.0,375999.58934621414,0.21492999999999982
5000,0.85,0.1,1.0,375889.3077004137,0.42037199999999986
8000,0.85,0.1,1.0,375865.25057097134,0.47249999999999975
9000,0.85,0.1,1.0,375865.2433299846,0.4826888888888888
10000,0.85,0.1,1.0,375866.8534692364,0.4912199999999998
100,0.85,0.15,0.7,379590.4955772681,-2.137200000000001
500,0.85,0.15,0.7,376584.3447109856,-0.6048800000000003
1000,0.85,0.15,0.7,376209.4108806739,-0.12166000000000028
2000,0.85,0.15,0.7,376022.9627717586,0.1288699999999997
5000,0.85,0.15,0.7,375913.20372612745,0.28542399999999973
8000,0.85,0.15,0.7,375890.2784373951,0.32098749999999976
9000,0.85,0.15,0.7,375891.8634943103,0.3265955555555553
10000,0.85,0.15,0.7,375895.29475486185,0.3318179999999998
100,0.85,0.15,0.75,379620.2900017564,-2.0712
500,0.85,0.15,0.75,376613.87863086356,-0.6764400000000004
1000,0.85,0.15,0.75,376238.8842823186,-0.12052000000000027
2000,0.85,0.15,0.75,376052.3125751637,0.1783799999999998
5000,0.85,0.15,0.75,375942.2047490935,0.3607399999999998
8000,0.85,0.15,0.75,375918.59733385843,0.40419749999999977
9000,0.85,0.15,0.75,375919.24633934704,0.41265999999999986
10000,0.85,0.15,0.75,375921.5913649886,0.41831399999999985
100,0.85,0.15,0.8,379646.23643874994,-2.1280000000000006
500,0.85,0.15,0.8,376639.61331897584,-0.5361600000000003
1000,0.85,0.15,0.8,376264.5479648773,0.017699999999999706
2000,0.85,0.15,0.8,376077.79540235846,0.29750999999999983
5000,0.85,0.15,0.8,375967.2766959221,0.46534399999999987
8000,0.85,0.15,0.8,375942.93369025376,0.5053774999999998
9000,0.85,0.15,0.8,375942.63868408307,0.5127577777777776
10000,0.85,0.15,0.8,375943.91972243256,0.5195419999999998
100,0.85,0.15,0.85,379668.2156829595,-2.1366000000000005
500,0.85,0.15,0.85,376661.43736998475,-0.5030400000000004
1000,0.85,0.15,0.85,376286.3452599363,0.029359999999999758
2000,0.85,0.15,0.85,376099.5948612124,0.2965399999999998
5000,0.85,0.15,0.85,375989.1205321785,0.4518119999999998
8000,0.85,0.15,0.85,375964.89933781186,0.49111499999999986
9000,0.85,0.15,0.85,375964.7550483868,0.4997533333333332
10000,0.85,0.15,0.85,375966.20246319385,0.5056279999999999
100,0.85,0.15,0.9,379690.8132164088,-2.2099999999999995
500,0.85,0.15,0.9,376683.83992629574,-0.6085600000000002
1000,0.85,0.15,0.9,376308.77016540885,-0.04490000000000015
2000,0.85,0.15,0.9,376122.08013481484,0.2502199999999999
5000,0.85,0.15,0.9,376011.7018823488,0.42635199999999984
8000,0.85,0.15,0.9,375987.60144107044,0.46853499999999987
9000,0.85,0.15,0.9,375987.6438676381,0.47717555555555535
10000,0.85,0.15,0.9,375989.3058055632,0.4836979999999998
100,0.85,0.15,0.95,379714.2336832777,-2.0366000000000004
500,0.85,0.15,0.95,376707.0667400985,-0.5647600000000004
1000,0.85,0.15,0.95,376331.92816712457,-0.01238000000000028
2000,0.85,0.15,0.95,376145.1750459935,0.2681499999999998
5000,0.85,0.15,0.95,376034.73453480634,0.43388799999999983
8000,0.85,0.15,0.95,376010.5977134224,0.47734249999999984
9000,0.85,0.15,0.95,376010.54537987063,0.4852599999999998
10000,0.85,0.15,0.95,376012.1125351562,0.4925659999999998
100,0.85,0.15,1.0,379737.22787358746,-2.104799999999999
500,0.85,0.15,1.0,376729.88526392326,-0.5356400000000001
1000,0.85,0.15,1.0,376354.7411604636,0.0007199999999999136
2000,0.85,0.15,1.0,376167.985581642,0.28046999999999983
5000,0.85,0.15,1.0,376057.5330587417,0.44405199999999984
8000,0.85,0.15,1.0,376033.3358014071,0.48446499999999987
9000,0.85,0.15,1.0,376033.236421771,0.4913711111111109
10000,0.85,0.15,1.0,376034.75659670803,0.49808999999999976
100,0.85,0.2,0.7,379760.07880298846,-1.9072000000000005
500,0.85,0.2,0.7,376752.5084184642,-0.3778400000000003
1000,0.85,0.2,0.7,376377.2599818742,0.032739999999999755
2000,0.85,0.2,0.7,376190.5143221525,0.23736999999999978
5000,0.85,0.2,0.7,376080.34252311295,0.3613159999999998
8000,0.85,0.2,0.7,376056.8473091569,0.3932149999999998
9000,0.85,0.2,0.7,376057.7076644107,0.3985466666666665
10000,0.85,0.2,0.7,376060.3043360109,0.4043379999999998
100,0.85,0.2,0.75,379786.50695637567,-1.9928000000000003
500,0.85,0.2,0.75,376778.7083007701,-0.3028800000000004
1000,0.85,0.2,0.75,376403.3665559625,0.12799999999999975
2000,0.85,0.2,0.75,376216.4349475849,0.3457899999999999
5000,0.85,0.2,0.75,376105.8091872736,0.47186399999999984
8000,0.85,0.2,0.75,376081.4577767798,0.5026549999999999
9000,0.85,0.2,0.75,376081.20052076486,0.5092555555555554
10000,0.85,0.2,0.75,376082.55693478044,0.5144279999999998
100,0.85,0.2,0.8,379808.312509115,-2.158200000000001
500,0.85,0.2,0.8,376800.3740397979,-0.39472000000000035
1000,0.85,0.2,0.8,376425.0465375613,0.07289999999999972
2000,0.85,0.2,0.8,376238.16071958235,0.3061499999999998
5000,0.85,0.2,0.8,376127.63190707227,0.44656399999999974
8000,0.85,0.2,0.8,376103.45354139764,0.48086749999999984
9000,0.85,0.2,0.8,376103.4127600099,0.48680888888888874
10000,0.85,0.2,0.8,376104.98965884856,0.4919839999999998
100,0.85,0.2,0.85,379831.06416672544,-1.9066000000000005
500,0.85,0.2,0.85,376822.9114758767,-0.4322800000000004
1000,0.85,0.2,0.85,376447.581206903,0.0014199999999997032
2000,0.85,0.2,0.85,376260.79402535554,0.23304999999999973
5000,0.85,0.2,0.85,376150.53257766983,0.36681599999999975
8000,0.85,0.2,0.85,376126.95963001245,0.38593749999999977
9000,0.85,0.2,0.85,376127.86396109074,0.38930666666666647
10000,0.85,0.2,0.85,376130.5383725661,0.3916219999999998
100,0.85,0.2,0.9,379857.57609444787,-2.1198000000000006
500,0.85,0.2,0.9,376849.2641442167,-0.5119200000000004
1000,0.85,0.2,0.9,376473.92165704875,0.032059999999999776
2000,0.85,0.2,0.9,376287.00787710154,0.30725999999999987
5000,0.85,0.2,0.9,376176.361800363,0.4683199999999998
8000,0.85,0.2,0.9,376151.9336381979,0.5066924999999999
9000,0.85,0.2,0.9,376151.5706136915,0.5143266666666665
10000,0.85,0.2,0.9,376152.790391583,0.5200859999999998
100,0.85,0.2,0.95,379879.14963544876,-2.1545999999999994
500,0.85,0.2,0.95,376870.63968922256,-0.39692000000000044
1000,0.85,0.2,0.95,376495.24516115146,0.09161999999999972
2000,0.85,0.2,0.95,376308.28422863735,0.3362299999999998
5000,0.85,0.2,0.95,376197.6008535894,0.47983199999999987
8000,0.85,0.2,0.95,376173.13635872223,0.5154974999999999
9000,0.85,0.2,0.95,376172.74953312683,0.5227533333333332
10000,0.85,0.2,0.95,376173.94656513736,0.5284999999999999
100,0.85,0.2,1.0,379900.500724446,-2.1222
500,0.85,0.2,1.0,376891.81864104373,-0.3950800000000003
1000,0.85,0.2,1.0,376516.3898804157,0.08869999999999979
2000,0.85,0.2,1.0,376329.41068175586,0.3323099999999998
5000,0.85,0.2,1.0,376218.757163755,0.47507599999999983
8000,0.85,0.2,1.0,376194.41429804626,0.5104549999999998
9000,0.85,0.2,1.0,376194.22139552596,0.5168488888888887
10000,0.85,0.2,1.0,376195.5045641906,0.5224799999999998
100,0.85,0.25,0.7,379922.3095854244,-1.9040000000000006
500,0.85,0.25,0.7,376913.42535158555,-0.30828000000000033
1000,0.85,0.25,0.7,376537.9407998839,0.12213999999999973
2000,0.85,0.25,0.7,376350.9448230513,0.3336399999999998
5000,0.85,0.25,0.7,376240.32287427125,0.4602079999999998
8000,0.85,0.25,0.7,376216.05301753205,0.49260499999999985
9000,0.85,0.25,0.7,376215.8923188148,0.4982066666666665
10000,0.85,0.25,0.7,376217.342113523,0.5033879999999998
100,0.85,0.25,0.75,379944.4980871625,-2.1708
500,0.85,0.25,0.75,376935.45015538693,-0.3180000000000002
1000,0.85,0.25,0.75,376559.952511132,0.1052799999999998
2000,0.85,0.25,0.75,376372.9762323299,0.3211999999999998
5000,0.85,0.25,0.75,376262.3873402592,0.45349599999999984
8000,0.85,0.25,0.75,376238.14444404613,0.4889699999999998
9000,0.85,0.25,0.75,376238.03138670325,0.495582222222222
10000,0.85,0.25,0.75,376239.50942506024,0.5012379999999999
100,0.85,0.25,0.8,379966.8701808022,-1.866400000000001
500,0.85,0.25,0.8,376957.6316625995,-0.2992000000000003
1000,0.85,0.25,0.8,376582.09752910386,0.13449999999999981
2000,0.85,0.25,0.8,376395.0641994266,0.34792999999999985
5000,0.85,0.25,0.8,376284.37203252385,0.4763519999999999
8000,0.85,0.25,0.8,376259.9566276336,0.5080849999999999
9000,0.85,0.25,0.8,376259.64083015954,0.5140399999999998
10000,0.85,0.25,0.8,376260.925624287,0.5194679999999998
100,0.85,0.25,0.85,379988.3972074974,-1.9748000000000006
500,0.85,0.25,0.85,376978.97275707236,-0.3472000000000004
1000,0.85,0.25,0.85,376603.43878281384,0.05033999999999969
2000,0.85,0.25,0.85,376416.5256293175,0.25702999999999976
5000,0.85,0.25,0.85,376306.2062211306,0.3749119999999998
8000,0.85,0.25,0.85,376282.5855629405,0.4039699999999998
9000,0.85,0.25,0.85,376283.3041939906,0.4094066666666665
10000,0.85,0.25,0.85,376285.7457878855,0.4138779999999998
100,0.85,0.25,0.9,380014.1373154931,-2.0151999999999997
500,0.85,0.25,0.9,377004.54289228417,-0.4430400000000003
1000,0.85,0.25,0.9,376629.04287882714,-0.0020800000000002683
2000,0.85,0.25,0.9,376442.18603086873,0.21882999999999975
5000,0.85,0.25,0.9,376331.96326592576,0.35415199999999974
8000,0.85,0.25,0.9,376308.4651028622,0.3882699999999998
9000,0.85,0.25,0.9,376309.339714347,0.3944777777777776
10000,0.85,0.25,0.9,376311.934945647,0.3996159999999998
100,0.85,0.25,0.95,380040.64074064785,-2.0034
500,0.85,0.25,0.95,377030.8106527655,-0.3020400000000002
1000,0.85,0.25,0.95,376655.1952895586,0.11491999999999984
2000,0.85,0.25,0.95,376468.1489475406,0.32792999999999983
5000,0.85,0.25,0.95,376357.5206706107,0.4515399999999998
8000,0.85,0.25,0.95,376333.3218452808,0.48026749999999985
9000,0.85,0.25,0.95,376333.3064554073,0.4858244444444442
10000,0.85,0.25,0.95,376334.91783131403,0.4903419999999997
100,0.85,0.25,1.0,380063.3425880108,-1.947599999999999
500,0.85,0.25,1.0,377053.3178032943,-0.35516000000000014
1000,0.85,0.25,1.0,376677.69362545444,0.0798399999999998
2000,0.85,0.25,1.0,376490.6606785641,0.30511999999999984
5000,0.85,0.25,1.0,376380.0534580772,0.44174799999999986
8000,0.85,0.25,1.0,376355.8635358399,0.4743299999999998
9000,0.85,0.25,1.0,376355.8482315387,0.4803644444444443
10000,0.85,0.25,1.0,376357.46421319095,0.4843919999999998
100,0.85,0.3,0.7,380086.11091199674,-1.794000000000001
500,0.85,0.3,0.7,377075.87990664534,-0.10176000000000034
1000,0.85,0.3,0.7,376700.1572427768,0.22509999999999977
2000,0.85,0.3,0.7,376513.00404551707,0.3975599999999998
5000,0.85,0.3,0.7,376402.2004067129,0.4978399999999999
8000,0.85,0.3,0.7,376377.71229171613,0.5220874999999998
9000,0.85,0.3,0.7,376377.3215991018,0.5266999999999998
10000,0.85,0.3,0.7,376378.5251415665,0.5307319999999998
100,0.85,0.3,0.75,380107.1709322407,-1.9518000000000009
500,0.85,0.3,0.75,377096.79265961354,-0.1604800000000003
1000,0.85,0.3,0.75,376721.0547851762,0.2006399999999998
2000,0.85,0.3,0.75,376533.8943151945,0.38430999999999976
5000,0.85,0.3,0.75,376423.08334308956,0.49366799999999983
8000,0.85,0.3,0.75,376398.5760908163,0.5215124999999998
9000,0.85,0.3,0.75,376398.1618285395,0.5269733333333332
10000,0.85,0.3,0.75,376399.33559359453,0.5315239999999998
100,0.85,0.3,0.8,380128.1594411105,-1.8068000000000006
500,0.85,0.3,0.8,377117.61174465914,-0.1518400000000002
1000,0.85,0.3,0.8,376741.85092641215,0.21463999999999978
2000,0.85,0.3,0.8,376554.65467889153,0.4016999999999998
5000,0.85,0.3,0.8,376443.77979717084,0.5108359999999998
8000,0.85,0.3,0.8,376419.1669139011,0.5370949999999998
9000,0.85,0.3,0.8,376418.60685453407,0.5426622222222222
10000,0.85,0.3,0.8,376419.58024765784,0.54638
100,0.85,0.3,0.85,380148.4926269957,-1.9322000000000006
500,0.85,0.3,0.85,377137.7901507143,-0.26688000000000034
1000,0.85,0.3,0.85,376762.0285114178,0.14509999999999973
2000,0.85,0.3,0.85,376574.8660512003,0.3500199999999999
5000,0.85,0.3,0.85,376464.0997986207,0.4712839999999998
8000,0.85,0.3,0.85,376439.70944961015,0.5015324999999998
9000,0.85,0.3,0.85,376439.4385980942,0.5073555555555554
10000,0.85,0.3,0.85,376440.8077483629,0.5121059999999998
100,0.85,0.3,0.9,380170.14376305713,-1.8462000000000003
500,0.85,0.3,0.9,377159.24920338497,-0.2176000000000002
1000,0.85,0.3,0.9,376783.4394084112,0.1813599999999998
2000,0.85,0.3,0.9,376596.22503846494,0.37741999999999987
5000,0.85,0.3,0.9,376485.3611269267,0.4945959999999999
8000,0.85,0.3,0.9,376460.796282661,0.5228499999999999
9000,0.85,0.3,0.9,376460.32107866416,0.5283511111111111
10000,0.85,0.3,0.9,376461.44342323294,0.533194
100,0.85,0.3,0.95,380190.85598796664,-1.7359999999999998
500,0.85,0.3,0.95,377179.80322784296,-0.22088000000000016
1000,0.85,0.3,0.95,376804.0217040413,0.12871999999999983
2000,0.85,0.3,0.95,376616.9392999303,0.30538999999999983
5000,0.85,0.3,0.95,376506.3938599415,0.4327199999999998
8000,0.85,0.3,0.95,376482.34145239193,0.4668024999999998
9000,0.85,0.3,0.95,376482.4670764763,0.47072222222222204
10000,0.85,0.3,0.95,376484.2603786428,0.4792439999999998
100,0.85,0.3,1.0,380214.1867742392,-1.9738000000000002
500,0.85,0.3,1.0,377202.9523406149,-0.31596000000000013
1000,0.85,0.3,1.0,376827.1252196345,0.12235999999999984
2000,0.85,0.3,1.0,376639.9327425871,0.3420999999999999
5000,0.85,0.3,1.0,376529.1214976608,0.47187599999999985
8000,0.85,0.3,1.0,376504.6907303048,0.5049074999999998
9000,0.85,0.3,1.0,376504.38766364526,0.5118288888888887
10000,0.85,0.3,1.0,376505.6790246946,0.5174079999999998
100,0.85,0.35,0.7,380235.5861820004,-1.86
500,0.85,0.35,0.7,377224.18296106864,-0.13948000000000013
1000,0.85,0.35,0.7,376848.32163025625,0.20593999999999985
2000,0.85,0.35,0.7,376661.1078053877,0.3854899999999999
5000,0.85,0.35,0.7,376550.2846170355,0.48787599999999987
8000,0.85,0.35,0.7,376525.8444952015,0.5126224999999999
9000,0.85,0.35,0.7,376525.5433407987,0.5174577777777777
10000,0.85,0.35,0.7,376526.8127836241,0.5213219999999998
100,0.85,0.35,0.75,380256.94917396427,-1.6718000000000004
500,0.85,0.35,0.75,377245.33772384777,-0.12296000000000026
1000,0.85,0.35,0.75,376869.4186908065,0.21187999999999976
2000,0.85,0.35,0.75,376682.1666873852,0.3783699999999998
5000,0.85,0.35,0.75,376571.3549237345,0.4807879999999998
8000,0.85,0.35,0.75,376546.96733906143,0.5053124999999998
9000,0.85,0.35,0.75,376546.72831057146,0.5110733333333333
10000,0.85,0.35,0.75,376548.08740973833,0.5148199999999999
100,0.85,0.35,0.8,380278.5028986508,-2.041200000000001
500,0.85,0.35,0.8,377266.75981438847,-0.21836000000000036
1000,0.85,0.35,0.8,376890.84167051106,0.18101999999999976
2000,0.85,0.35,0.8,376703.56836046325,0.3844199999999999
5000,0.85,0.35,0.8,376592.6413760529,0.5018759999999999
8000,0.85,0.35,0.8,376568.03167071735,0.5308974999999998
9000,0.85,0.35,0.8,376567.4849107015,0.5370422222222221
