Episode,Rewards,Average Rewards,Time Taken,Variance
99,-1.7600000000000002,-1.4117171717171721,86079721.8292215,0.0007117814674343436
100,-0.04000000000000048,-1.3980000000000004,86940519.5488396,0.0007046636527600001
101,-1.62,-1.4001980198019806,87801317.2719197,0.0006976867849108913
102,-2.2600000000000007,-1.4086274509803924,88662114.999746,0.000690846718392157
103,0.19999999999999962,-1.3930097087378646,89522912.73034589,0.0006841394686990293
104,0.5399999999999998,-1.3744230769230774,90383710.47175398,0.0006775612045769232
105,-0.620000000000001,-1.3672380952380958,91244508.22026499,0.0006711082407238097
106,0.1599999999999996,-1.352830188679246,92105305.97154048,0.0006647770309056606
107,0.09999999999999953,-1.3392523364485989,92966103.73059788,0.0006585641614579441
108,-0.12000000000000055,-1.3279629629629637,93826901.49665308,0.0006524663451481483
109,-4.440892098500626e-16,-1.3157798165137622,94687699.26685838,0.000646480415376147
110,-0.08000000000000052,-1.3045454545454553,95548497.04172288,0.0006406033206909093
111,-0.3000000000000007,-1.2954954954954965,96409294.82293358,0.0006348321196036037
112,0.45999999999999985,-1.2798214285714293,97270092.60828888,0.0006291639756785715
113,0.6199999999999999,-1.263008849557523,98130890.39512609,0.0006235961528849559
114,0.5999999999999999,-1.2466666666666675,98991688.1834005,0.0006181260111929826
115,0.4199999999999998,-1.2321739130434792,99852485.9737723,0.0006127510024000001
116,0.23999999999999966,-1.2194827586206904,100713283.7669791,0.0006074686661724139
117,-0.32000000000000073,-1.2117948717948726,101574081.5728164,0.0006022766262905985
118,-1.54,-1.2145762711864414,102434879.38197601,0.0005971725870847459
119,0.23999999999999966,-1.202352941176471,103295677.19696231,0.0005921543300504203
120,-1.6400000000000001,-1.2060000000000004,104156475.0160679,0.0005872197106333335
121,0.35999999999999976,-1.1930578512396697,105017272.83900651,0.0005823666551735538
122,0.5799999999999998,-1.1785245901639347,105878070.66443342,0.0005775931580000002
123,0.2999999999999997,-1.1665040650406506,106738868.49363393,0.0005728972786666668
124,-1.9800000000000004,-1.1730645161290323,107599666.34542553,0.0005682771393225808
125,0.5799999999999998,-1.15904,108460464.20237513,0.0005637309222080001
126,0.47999999999999987,-1.1460317460317462,109321262.06210163,0.0005592568672698414
127,-0.22000000000000064,-1.138740157480315,110182059.94181344,0.0005548532698897639
128,0.09999999999999953,-1.1290625,111042857.83392534,0.0005505184787187501
129,-1.9000000000000004,-1.1350387596899225,111903655.73909804,0.0005462508936124032
130,0.47999999999999987,-1.1226153846153848,112764453.65102834,0.0005420489636615386
131,0.5199999999999998,-1.1100763358778627,113625251.58214833,0.0005379111853129773
132,-2.1000000000000005,-1.1175757575757577,114486049.53883784,0.0005338361005757577
133,-0.8800000000000012,-1.1157894736842107,115346847.50834633,0.0005298222953082708
134,0.5799999999999998,-1.103134328358209,116207645.47963433,0.0005258683975820897
135,0.31999999999999973,-1.0925925925925926,117068443.45359173,0.0005219730761185186
136,-0.020000000000000462,-1.0847058823529412,117929241.43466283,0.0005181350387941177
137,-1.6,-1.0884671532846715,118790039.41969934,0.0005143530312116789
138,0.21999999999999964,-1.0789855072463768,119650837.41576923,0.0005106258353333334
139,0.03999999999999948,-1.0709352517985613,120511635.42678073,0.000506952268172662
140,0.6599999999999999,-1.0585714285714287,121372433.44126102,0.0005033311805428572
141,0.43999999999999984,-1.0479432624113476,122233231.47470853,0.0004997614558581562
142,0.5799999999999998,-1.0364788732394368,123094029.53018072,0.0004962420089859156
143,0.6199999999999999,-1.024895104895105,123954827.58915852,0.0004927717851468533
144,0.3799999999999998,-1.015138888888889,124815625.65713233,0.0004893497588611112
145,0.5999999999999999,-1.004,125676423.73072763,0.00048597493293793114
146,0.47999999999999987,-0.9938356164383563,126537221.80775443,0.00048264633750684944
147,0.6199999999999999,-0.982857142857143,127398019.88950823,0.0004793630290884355
148,0.4999999999999999,-0.972837837837838,128258817.98295933,0.0004761240897027028
149,0.2799999999999997,-0.9644295302013424,129119616.08846954,0.0004729286260134229
150,-2.540000000000001,-0.9749333333333334,129980414.21934433,0.0004697757685066668
151,0.5199999999999998,-0.9650331125827815,130841212.35563703,0.0004666646707019869
152,0.07999999999999952,-0.958157894736842,131702010.49946994,0.00046359450839473696
153,0.5399999999999998,-0.9483660130718954,132562808.64621533,0.0004605644789281047
154,0.0599999999999995,-0.9418181818181818,133423606.80629584,0.0004575738004935066
155,0.23999999999999966,-0.9341935483870967,134284404.97148344,0.0004546217114580646
156,0.6199999999999999,-0.9242307692307691,135145203.13833514,0.0004517074697179488
157,0.5599999999999998,-0.9147770700636941,136006001.30694303,0.0004488303520764332
158,0.6799999999999999,-0.9046835443037973,136866799.47707182,0.00044598965364556973
159,0.1799999999999996,-0.8978616352201255,137727597.6524217,0.0004431846872704404
160,0.2799999999999997,-0.8904999999999997,138588395.83282322,0.00044041478297500013
161,0.13999999999999957,-0.8840993788819874,139449194.01776612,0.0004376792874285715
162,0.5999999999999999,-0.8749382716049382,140309992.20525423,0.00043497756343209885
163,0.2799999999999997,-0.8678527607361962,141170790.39969283,0.000432308989423313
164,0.5599999999999998,-0.8591463414634145,142031588.59914392,0.0004296729590000001
165,0.6199999999999999,-0.850181818181818,142892386.80382183,0.0004270688804606062
166,0.2599999999999997,-0.8434939759036143,143753185.01354954,0.0004244961763614459
167,0.5999999999999999,-0.8348502994011975,144613983.22643873,0.00042195428308982046
168,0.4999999999999999,-0.8269047619047618,145474781.44976974,0.00041944265045238104
169,0.7,-0.8178698224852071,146335579.67603323,0.0004169607412781066
170,0.4999999999999999,-0.8101176470588235,147196377.91048974,0.00041450803103529424
171,0.5399999999999998,-0.8022222222222223,148057176.15053433,0.0004120840074619884
172,0.6399999999999999,-0.7938372093023257,148917974.40666464,0.00040968817020930245
173,0.6199999999999999,-0.7856647398843931,149778772.66581395,0.0004073200304971099
174,0.5999999999999999,-0.7777011494252875,150639570.93845436,0.0004049791107816093
175,0.4199999999999998,-0.770857142857143,151500369.21588486,0.00040266494443428583
176,0.5399999999999998,-0.7634090909090911,152361167.49760067,0.0004003770754318183
177,0.5399999999999998,-0.7560451977401133,153221965.7879969,0.00039811505805649726
178,-2.580000000000001,-0.7662921348314611,154082764.1358448,0.0003958784566067417
179,0.5799999999999998,-0.7587709497206707,154943562.4889695,0.00039366684511731856
180,0.5399999999999998,-0.7515555555555559,155804360.8466293,0.00039147980708888896
181,-0.22000000000000064,-0.7486187845303871,156665159.2236594,0.00038931693522651945
182,0.11999999999999955,-0.7438461538461542,157525957.6150726,0.0003871778311868133
183,0.43999999999999984,-0.7373770491803282,158386756.01634002,0.00038506210533333345
184,0.5799999999999998,-0.730217391304348,159247554.42177942,0.0003829693765000001
185,0.5999999999999999,-0.7230270270270273,160108352.82995692,0.0003808992717621623
186,0.6599999999999999,-0.7155913978494627,160969151.2405782,0.00037885142621505385
187,0.47999999999999987,-0.7091978609625672,161829949.6547812,0.0003768254827593584
188,0.6599999999999999,-0.7019148936170216,162690748.07403928,0.00037482109189361713
189,0.13999999999999957,-0.6974603174603179,163551546.5013961,0.00037283791151322763
190,0.6599999999999999,-0.6903157894736847,164412344.93289828,0.0003708756067157896
191,-2.2000000000000006,-0.6982198952879585,165273143.39556208,0.0003689338496125655
192,0.33999999999999975,-0.6928125000000004,166133941.8820994,0.0003670123191458334
193,0.3999999999999998,-0.6871502590673578,166994740.3753626,0.0003651107009119172
194,0.3799999999999998,-0.6816494845360828,167855538.8815932,0.00036322868698969083
195,0.6799999999999999,-0.674666666666667,168716337.3897648,0.00036136597577435904
196,0.5399999999999998,-0.6684693877551023,169577135.90072238,0.00035952227181632664
197,0.6599999999999999,-0.6617258883248734,170437934.4186183,0.0003576972856649747
198,0.5599999999999998,-0.6555555555555559,171298732.956248,0.0003558907337171718
199,0.33999999999999975,-0.6505527638190958,172159531.50403687,0.00035410233807035184
200,0.6199999999999999,-0.6442000000000003,173020330.05939087,0.00035233182638000007
201,0.5399999999999998,-0.6383084577114432,173881128.62882596,0.0003505789317213931
202,0.7,-0.631683168316832,174741927.20135155,0.00034884339245544563
203,0.45999999999999985,-0.6263054187192122,175602725.78154576,0.00034712495209852223
204,0.45999999999999985,-0.6209803921568632,176463524.36625785,0.0003454233591960785
205,0.5799999999999998,-0.6151219512195126,177324322.95444053,0.00034373836720000007
206,0.5799999999999998,-0.609320388349515,178185121.54534343,0.00034206973434951465
207,0.6199999999999999,-0.6033816425120777,179045920.13811064,0.00034041722355555566
208,0.47999999999999987,-0.5981730769230773,179906718.73328635,0.0003387806022884616
209,0.47999999999999987,-0.593014354066986,180767517.33206826,0.0003371596424688996
210,0.5399999999999998,-0.5876190476190479,181628315.93420637,0.00033555412036190486
211,0.43999999999999984,-0.5827488151658771,182489114.54188076,0.0003339638164739337
212,0.11999999999999955,-0.5794339622641512,183349913.15363684,0.0003323885154528303
213,0.19999999999999962,-0.5757746478873242,184210711.77294034,0.00033082800599061043
214,0.3999999999999998,-0.5712149532710282,185071510.40326154,0.00032928208072897203
215,0.6399999999999999,-0.5655813953488374,185932309.03758585,0.00032775053616744196
216,0.5399999999999998,-0.5604629629629632,186793107.67664495,0.00032623317257407416
217,0.45999999999999985,-0.5557603686635947,187653906.32762524,0.0003247297938986176
218,0.6599999999999999,-0.5501834862385324,188514704.98089984,0.0003232402076880735
219,0.6399999999999999,-0.5447488584474889,189375503.63730025,0.0003217642250045663
220,0.6599999999999999,-0.5392727272727276,190236302.29620317,0.00032030166034545464
221,0.6199999999999999,-0.5340271493212672,191097100.95703438,0.00031885233156561096
222,0.23999999999999966,-0.5305405405405408,191957899.63114208,0.00031741605980180185
223,0.5599999999999998,-0.5256502242152469,192818698.30795798,0.0003159926693991032
224,0.4999999999999999,-0.5210714285714289,193679496.9888554,0.00031458198783928577
225,0.5199999999999998,-0.5164444444444447,194540295.69480878,0.0003131838456711112
226,0.45999999999999985,-0.51212389380531,195401094.40402928,0.00031179807644247796
227,0.5599999999999998,-0.507400881057269,196261893.11823508,0.00031042451663436133
228,-1.4800000000000002,-0.5116666666666669,197122691.84136948,0.0003090630055964913
229,0.5799999999999998,-0.5068995633187776,197983490.57199207,0.00030771338548471624
230,0.6599999999999999,-0.5018260869565221,198844289.30931187,0.0003063755012000001
231,0.5599999999999998,-0.4972294372294375,199705088.05175936,0.0003050492003290044
232,0.5399999999999998,-0.4927586206896554,200565886.80219045,0.00030373433308620695
233,0.47999999999999987,-0.48858369098712473,201426685.55599806,0.0003024307522575108
234,0.2599999999999997,-0.48538461538461564,202287484.31424007,0.00030113831314529924
235,0.4199999999999998,-0.48153191489361724,203148283.07587796,0.0002998568735148937
236,0.43999999999999984,-0.47762711864406804,204009081.83961597,0.00029858629354237296
237,0.33999999999999975,-0.47417721518987366,204869880.61741737,0.00029732643576371314
238,0.2799999999999997,-0.47100840336134475,205730679.40971386,0.00029607716502521014
239,0.6199999999999999,-0.4664435146443517,206591478.20398727,0.0002948383484351465
240,0.5199999999999998,-0.46233333333333354,207452277.00380397,0.00029360985531666674
241,0.47999999999999987,-0.458423236514523,208313075.81185555,0.0002923915571618258
242,-2.0200000000000005,-0.4648760330578514,209173874.62769136,0.0002911833275867769
243,0.72,-0.4600000000000002,210034673.44477907,0.00028998504228806593
244,0.19999999999999962,-0.4572950819672133,210895472.26744017,0.0002887965790000001
245,0.6399999999999999,-0.45281632653061243,211756271.09137577,0.0002876178174530613
246,0.72,-0.44804878048780505,212617069.91657817,0.0002864486393333334
247,0.5399999999999998,-0.44404858299595157,213477868.74421158,0.00028528892824291507
248,0.6399999999999999,-0.43967741935483884,214338667.5740564,0.0002841385696612904
249,-1.52,-0.4440160642570282,215199466.40703008,0.00028299745090763057
250,0.7,-0.4394400000000001,216060265.24897367,0.00028186546110400005
251,0.5799999999999998,-0.435378486055777,216921064.09839857,0.0002807424911394423
252,0.3799999999999998,-0.4321428571428573,217781862.95167467,0.0002796284336349207
253,0.6399999999999999,-0.42790513833992105,218642661.80739686,0.00027852318290909095
254,0.2799999999999997,-0.4251181102362206,219503460.66673386,0.00027742663494488193
255,0.5199999999999998,-0.4214117647058825,220364259.52921635,0.00027633868735686283
256,0.5799999999999998,-0.41750000000000015,221225058.39430776,0.00027525923935937507
257,0.43999999999999984,-0.4141634241245138,222085857.27177426,0.0002741881917354086
258,0.7,-0.4098449612403102,222946656.16223177,0.0002731254468062016
259,0.4999999999999999,-0.4063320463320465,223807455.05671838,0.0002720709084015445
260,0.5399999999999998,-0.4026923076923078,224668253.95389158,0.0002710244818307693
261,0.5999999999999999,-0.39885057471264385,225529052.85530266,0.0002699860738544062
262,0.6199999999999999,-0.39496183206106883,226389851.77621737,0.00026895559265648864
263,0.7,-0.3907984790874526,227250650.70098856,0.0002679329478174906
264,0.5999999999999999,-0.3870454545454547,228111449.62855646,0.00026691805028787884
265,0.6599999999999999,-0.38309433962264167,228972248.56087735,0.0002659108123622642
266,0.6399999999999999,-0.379248120300752,229833047.49695715,0.0002649111476541354
267,0.4999999999999999,-0.3759550561797754,230693846.43568555,0.0002639189710711611
268,0.5799999999999998,-0.3723880597014927,231554645.37614065,0.00026293419879104486
269,0.47999999999999987,-0.36921933085501873,232415444.32220164,0.0002619567482379183
270,0.47999999999999987,-0.3660740740740742,233276243.27864814,0.0002609865380592593
271,0.6399999999999999,-0.36236162361623625,234137042.24442765,0.0002600234881033211
272,0.4999999999999999,-0.35919117647058835,234997841.21471244,0.00025906751939705887
273,0.4199999999999998,-0.35633699633699645,235858640.18769485,0.0002581185541245422
274,0.6599999999999999,-0.3526277372262775,236719439.16235426,0.00025717651560583946
275,0.5999999999999999,-0.3491636363636365,237580238.13857457,0.0002562413282763637
276,0.6199999999999999,-0.3456521739130436,238441037.11658108,0.0002553129176666667
277,0.5999999999999999,-0.3422382671480146,239301836.09651157,0.00025439121038267154
278,0.6799999999999999,-0.3385611510791368,240162635.07852757,0.000253476134086331
279,0.5599999999999998,-0.33534050179211483,241023434.06791767,0.00025256761747670256
280,0.6199999999999999,-0.3319285714285715,241884233.05935687,0.0002516655902714286
281,0.6399999999999999,-0.3284697508896798,242745032.05509695,0.00025076998318861215
282,0.4199999999999998,-0.3258156028368795,243605831.05564156,0.0002498807279290781
283,0.6199999999999999,-0.32247349823321564,244466630.06057927,0.00024899775715901066
284,0.5799999999999998,-0.3192957746478874,245327429.06760597,0.0002481210044929578
285,0.7,-0.3157192982456141,246188228.07564327,0.000247250404477193
286,0.4199999999999998,-0.3131468531468532,247049027.08585757,0.00024638589257342663
287,0.5999999999999999,-0.30996515679442516,247909826.09791386,0.0002455274051428572
288,0.13999999999999957,-0.30840277777777786,248770625.11409485,0.0002446748794305556
289,0.6199999999999999,-0.3051903114186852,249631424.13180694,0.00024382825355017307
290,0.43999999999999984,-0.30262068965517247,250492223.15277135,0.00024298746646896557
291,0.72,-0.29910652920962205,251353022.17485446,0.0002421524579931272
292,0.5399999999999998,-0.29623287671232884,252213821.19875556,0.00024132316875342472
293,0.5999999999999999,-0.29317406143344715,253074620.22460377,0.00024049954019112634
294,0.5799999999999998,-0.29020408163265315,253935419.25209117,0.00023968151454421775
295,0.6599999999999999,-0.28698305084745773,254796218.28389207,0.00023886903483389836
296,0.6399999999999999,-0.2838513513513514,255657017.32656756,0.0002380620448513514
297,0.23999999999999966,-0.28208754208754216,256517816.37375936,0.0002372604891447812
298,0.5999999999999999,-0.2791275167785236,257378615.42251265,0.00023646431300671146
299,0.45999999999999985,-0.27665551839464897,258239414.47456056,0.0002356734624615385
300,0.45999999999999985,-0.27420000000000017,259100213.55155465,0.0002348878842533334
301,0.5199999999999998,-0.27156146179402013,259961012.64229435,0.0002341075258338871
302,0.2999999999999997,-0.2696688741721856,260821811.73834324,0.00023333233535099344
303,0.2799999999999997,-0.267854785478548,261682610.83965725,0.00023256226163696376
304,0.5799999999999998,-0.26506578947368437,262543409.94508854,0.00023179725419736848
305,0.47999999999999987,-0.2626229508196723,263404209.05334193,0.00023103726320000006
306,0.5799999999999998,-0.2598692810457518,264265008.1699795,0.00023028223946405235
307,0.6799999999999999,-0.2568078175895767,265125807.29169822,0.00022953213444951146
308,0.5999999999999999,-0.2540259740259742,265986606.41564032,0.0002287869002467533
309,0.5999999999999999,-0.25126213592233027,266847405.54294053,0.0002280464895663431
310,0.4999999999999999,-0.24883870967741953,267708204.67348713,0.0002273108557290323
311,0.5399999999999998,-0.24630225080385867,268569003.8147714,0.00022657995265594862
312,0.19999999999999962,-0.24487179487179503,269429802.970587,0.0002258537348589744
313,0.3799999999999998,-0.24287539936102254,270290602.13492554,0.00022513215743130997
314,0.4999999999999999,-0.24050955414012756,271151401.30937016,0.0002244151760382166
315,0.7,-0.2375238095238097,272012200.48580617,0.00022370274690793656
316,0.6399999999999999,-0.23474683544303812,272872999.6635514,0.00022299482682278487
317,0.6799999999999999,-0.2318611987381705,273733798.84287196,0.00022229137311041014
318,0.6199999999999999,-0.22918238993710704,274594598.0243686,0.0002215923436352202
319,0.23999999999999966,-0.22771159874608163,275455397.2121424,0.0002208976967899687
320,0.43999999999999984,-0.22562500000000013,276316196.4042315,0.00022020739148750007
321,0.72,-0.22267912772585685,277176995.5976411,0.00021952138715264802
322,0.6399999999999999,-0.22000000000000014,278037794.792396,0.00021883964371428576
323,0.7,-0.21715170278637785,278898593.9893455,0.00021816212159752327
324,0.2799999999999997,-0.2156172839506174,279759393.1896844,0.00021748878171604942
325,0.5599999999999998,-0.21323076923076936,280620192.3996239,0.00021681958546461544
326,0.35999999999999976,-0.21147239263803694,281480991.61682844,0.0002161544947116565
327,0.5599999999999998,-0.20911314984709492,282341790.8367118,0.00021549347179204898
328,0.5799999999999998,-0.20670731707317086,283202590.0582144,0.00021483647950000005
329,0.6399999999999999,-0.20413373860182382,284063389.28093714,0.00021418348108206693
330,0.5999999999999999,-0.20169696969696985,284924188.50506896,0.0002135344402303031
331,0.6199999999999999,-0.19921450151057413,285784987.7307721,0.00021288932107552875
332,0.5199999999999998,-0.19704819277108446,286645786.9582338,0.00021224808818072296
333,0.47999999999999987,-0.19501501501501514,287506586.1893173,0.0002116107065345346
334,0.6799999999999999,-0.19239520958083842,288367385.4217053,0.00021097714154491023
335,0.3999999999999998,-0.1906268656716419,289228184.6608689,0.00021034735903283588
336,0.72,-0.1879166666666668,290088983.9015786,0.00020972132522619052
337,0.4999999999999999,-0.1858753709198814,290949783.1447064,0.00020909900675370924
338,0.3999999999999998,-0.18414201183431964,291810582.39123714,0.0002084803706390533
339,0.5799999999999998,-0.18188790560471987,292671381.64144695,0.0002078653842949853
340,0.45999999999999985,-0.1800000000000001,293532180.89521223,0.00020725401551764712
341,0.6399999999999999,-0.17759530791788866,294392980.15115184,0.00020664623248093847
342,0.5999999999999999,-0.17532163742690068,295253779.40915656,0.0002060420037309942
343,0.5799999999999998,-0.1731195335276969,296114578.67039156,0.00020544129818075808
344,0.6399999999999999,-0.1707558139534885,296975377.93334764,0.00020484408510465122
345,0.7,-0.16823188405797113,297836177.198333,0.0002042503341333334
346,0.5799999999999998,-0.1660693641618498,298696976.4757084,0.00020366001524855495
347,0.6799999999999999,-0.16363112391930845,299557775.7633873,0.00020307309877809805
348,0.7,-0.16114942528735643,300418575.05361235,0.00020248955539080464
349,0.5999999999999999,-0.15896848137535827,301279374.3459641,0.0002019093560916906
350,0.6599999999999999,-0.15662857142857153,302140173.64070857,0.00020133247221714291
351,0.7,-0.15418803418803428,303000972.93732506,0.0002007588754301995
352,0.6199999999999999,-0.15198863636363646,303861772.237556,0.00020018853771590914
353,0.6199999999999999,-0.14980169971671398,304722571.5420208,0.0001996214313767706
354,0.5799999999999998,-0.1477401129943504,305583370.8531511,0.00019905752902824863
355,0.43999999999999984,-0.14608450704225365,306444170.18547916,0.00019849680359436625
356,0.5599999999999998,-0.14410112359550573,307304969.51985615,0.00019793922830337084
357,0.5399999999999998,-0.14218487394957996,308165768.86720484,0.00019738477668347344
358,0.45999999999999985,-0.1405027932960895,309026568.2251766,0.00019683342255865928
359,0.4199999999999998,-0.13894150417827308,309887367.5887856,0.0001962851400445683
360,0.6399999999999999,-0.1367777777777779,310748166.9564575,0.00019573990354444448
361,0.7,-0.13445983379501394,311608966.3280218,0.0001951976877451524
362,0.4199999999999998,-0.1329281767955802,312469765.70189553,0.00019465846761325972
