Episode,Rewards,Average Rewards,Time Taken,Variance
351,0.6799999999999999,-0.4543589743589749,321440620.61807996,0.00030706744045584053
352,0.5799999999999998,-0.45142045454545504,322353804.7017593,0.0003061950897727274
353,0.7,-0.44815864022662943,323266988.7865135,0.0003053276815864024
354,0.6399999999999999,-0.44508474576271245,324180172.8725336,0.00030446517401129953
355,0.5999999999999999,-0.4421408450704231,325093356.9601456,0.0003036075256338029
356,0.5599999999999998,-0.4393258426966298,326006541.0494833,0.00030275469550561807
357,0.6199999999999999,-0.4363585434173675,326919725.1402268,0.000301906643137255
358,0.6599999999999999,-0.4332960893854754,327832909.2330947,0.0003010633284916202
359,0.6399999999999999,-0.4303064066852374,328746093.3273855,0.00030022471197771596
360,0.5399999999999998,-0.4276111111111117,329659277.4237481,0.00029939075444444454
361,0.43999999999999984,-0.4252077562326876,330572461.52206916,0.00029856141717451534
362,0.72,-0.42204419889502826,331485645.62145656,0.00029773666187845314
